ad	density	cc	spath	eigencentr	betwcentr
drug_76	538.5	384.5	511	473.5	513.5	542
drug_77	560.5	396.5	564.5	466	398.5	567.5
drug_78	538.5	384.5	511	473.5	-548	542
drug_79	968	972	495	957	-515	971
drug_8	-303	533	605	-422	-499.5	461
drug_80	538.5	384.5	520.5	433.5	693	518.5
drug_81	476.5	-321.5	562.5	286.5	-489	-416.5
drug_82	651	618	667	454.5	-653.5	663
drug_83	651	618	667	454.5	-484	663
drug_84	651	618	667	454.5	486	663
drug_85	612.5	625.5	703.5	620.5	634	596.5
drug_86	635	645	690	665	-597	622
drug_87	635	645	690	665	684	622
drug_88	635	645	690	665	-757.5	622
drug_89	644	609	660	651.5	590.5	580
drug_9	-453.5	-458.5	-412	-479	-410	-616
drug_90	635	645	690	665	817	622
drug_91	635	645	690	665	-766.5	622
drug_92	651	618	667	454.5	-596	663
drug_93	635	645	690	665	601	622
drug_94	635	645	690	665	-586	622
drug_95	-555.5	-693.5	-719.5	-616.5	-823.5	-514.5
drug_96	635	645	690	665	830.5	622
drug_97	-303	533	605	-422	-499.5	461
drug_98	635	645	690	665	825	622
drug_99	-594.5	-617.5	-614.5	-547.5	-426.5	-427.5
