ad	density	cc	spath	eigencentr	betwcentr
drug_332	-653	-494.5	-657	-737	561.5	-566.5
drug_333	-610.5	538	-669.5	-675.5	-572	566
drug_334	-653	-494.5	-657	-737	-604	-566.5
drug_335	545.5	584.5	-502	-552	549	628.5
drug_336	-653	-494.5	-657	-737	-557.5	-566.5
drug_337	-610.5	-506	-669.5	740.5	-618.5	-541
drug_338	-653	-494.5	-657	-737	-597.5	-566.5
drug_339	-610.5	-506	-669.5	746	-613.5	-541
drug_34	545.5	-632	464	292.5	-637.5	731.5
drug_340	-653	-494.5	-657	-737	600	-566.5
drug_341	-610.5	626.5	-669.5	-675.5	827.5	-541
drug_342	-533.5	331.5	256.5	845	379	-435
drug_343	545.5	489	-502	697.5	568	-432.5
drug_344	545.5	584.5	464	-630	549	628.5
drug_345	-653	-494.5	-657	-737	-557.5	589
drug_346	-554.5	489	-620.5	-761	712	-530
drug_347	545.5	489	-502	697.5	753.5	-432.5
drug_348	-554.5	-466	-620.5	-761	-538.5	-530
drug_349	545.5	-266.5	464	-782.5	-323	312
drug_35	545.5	-511.5	464	372	-596.5	-730
drug_350	545.5	358.5	464	-849.5	352	445
drug_351	545.5	291	464	-727.5	-329.5	333.5
drug_352	545.5	268.5	464	718	426.5	301
drug_353	545.5	251	464	-844	-276.5	355.5
drug_354	545.5	444	464	-782.5	389	589
drug_355	545.5	268.5	464	-849.5	317	264.5
drug_356	-484	-190.5	-321	937	-389.5	-429.5
drug_357	545.5	322.5	464	730.5	364	295.5
drug_358	545.5	322.5	464	730.5	367.5	295.5
drug_359	545.5	235	464	-703	228.5	312
drug_36	545.5	584.5	464	307	625.5	-730
drug_360	545.5	322.5	464	-634	-299	547
drug_361	545.5	235	464	-849.5	-266.5	439
drug_362	545.5	235	464	-717	-413	439
drug_363	545.5	224.5	464	-849.5	-261.5	291.5
drug_364	545.5	224.5	464	-636	213	380
drug_365	545.5	322.5	464	-644	330.5	387
drug_366	545.5	268.5	464	-840	502.5	-274
drug_367	545.5	268.5	464	776.5	357.5	250.5
drug_368	545.5	291	464	679.5	308	333.5
drug_369	545.5	235	464	-844	-298	312
drug_37	545.5	-632	464	307	-664	717
drug_370	545.5	322.5	464	-711	435	547
drug_371	545.5	251	464	-844	-278.5	285.5
drug_372	545.5	268.5	464	-821.5	-331.5	-362.5
drug_373	-588.5	-352	464	-821	-448.5	-500
drug_374	545.5	268.5	464	760.5	317	264.5
drug_375	545.5	322.5	464	623	330.5	-391
drug_376	545.5	291	464	746	342	-326
drug_377	-560.5	-365	-471.5	937	-446	-397
drug_378	545.5	322.5	464	-644	284.5	547
drug_379	545.5	538	464	-521	515.5	566
drug_38	545.5	-689.5	464	491	-755.5	-741.5
drug_380	545.5	694	464	-521	693	651
drug_381	545.5	667.5	464	-480.5	533	608.5
drug_382	545.5	626.5	464	-521	573	669
drug_383	545.5	667.5	464	-573	503	608.5
drug_384	545.5	705	464	-521	699.5	682
drug_385	545.5	584.5	464	581	615	-501
