ad	density	cc	spath	eigencentr	betwcentr
drug_410	-507.5	-492.5	504.5	-534.5	486.5	-505.5
drug_411	527	529	533	-517	529	526
drug_412	527	529	533	-517	529	526
drug_413	527	529	533	-517	532	526
drug_414	-463	-514	-594	-549	-572.5	-826
drug_415	538	536	484	-503	519.5	-566
drug_416	527	529	533	-517	526.5	526
drug_417	-507.5	-492.5	-481.5	-534.5	-497.5	-511.5
drug_418	527	529	533	-517	529	526
drug_419	492	464	-475	-507	-505.5	-574
drug_42	581.5	490	-487	408	-234	-624
drug_420	-507.5	-492.5	504.5	-534.5	483.5	-505.5
drug_421	541.5	542.5	470.5	543.5	506.5	537.5
drug_422	535.5	533.5	-460	506	515.5	-731
drug_423	539	540	525	540	524.5	-568
drug_424	-638	537.5	540	-554.5	543.5	-592
drug_425	506.5	500.5	498.5	-503	-490	539.5
drug_426	537	539	516	-511	559	-743
drug_427	541.5	542.5	470.5	543.5	506.5	537.5
drug_428	-507.5	-492.5	-481.5	-534.5	-474.5	-511.5
drug_429	-628.5	-587.5	527	-615.5	-543.5	-603
drug_43	746	732	742	700	872	699
drug_430	506.5	500.5	498.5	-503	525.5	539.5
drug_431	527	529	533	-517	532	526
drug_432	540	541	472	541	545.5	-723
drug_433	-483	-536	-544.5	-581.5	-547.5	-557.5
drug_434	-483	-536	-569	-566	-536	-531
drug_435	-575.5	-683.5	-650.5	-687.5	-701	-671.5
drug_436	-575.5	-683.5	-650.5	-687.5	-670.5	-671.5
drug_437	334.5	373.5	556.5	370.5	352.5	545.5
drug_438	-546.5	-519.5	-479.5	327.5	413	313.5
drug_439	512	569	628	597	463	-421.5
drug_44	-497	-572	-532	-576	-624.5	-525
drug_440	592	632	410	642	-531.5	-576
drug_441	-497	-572	-532	-576	-524.5	-525
drug_442	-546.5	-519.5	-479.5	327.5	-360	313.5
drug_443	512	569	628	597	-668.5	-421.5
drug_444	-406.5	383.5	546.5	396.5	687.5	304.5
drug_445	512	569	628	597	522.5	-421.5
drug_446	605	524	576	680	331.5	661
drug_447	512	569	628	597	-592	-421.5
drug_448	-497	-572	-532	-576	-524.5	-525
drug_449	-497	-572	-532	-576	-524.5	-525
drug_45	-497	-572	-532	-576	-646	-525
drug_450	-497	-572	-532	-576	-684	-525
drug_451	-497	-572	-532	-576	-743	-525
drug_452	438	452	572	-444.5	579	476
drug_453	512	569	628	597	709.5	-421.5
drug_454	-529	-352	363	299	-405.5	325
drug_455	653.5	703.5	713.5	729	901.5	683.5
drug_456	581.5	490	-487	408	329	-624
drug_457	581.5	490	-487	408	-472	-624
drug_458	512	569	628	597	561	-421.5
drug_459	-497	-572	-532	-576	569	-525
drug_46	714	692	439	758	504.5	676
