ad	density	cc	spath	eigencentr	betwcentr
drug_53	584.5	-604	-880.5	790	812	925
drug_54	893.5	844.5	-819.5	721	767	-1199
drug_55	701	-838	-754.5	662.5	659	-1147.5
drug_56	-701	-733	-731.5	-652.5	875	-979.5
drug_57	-812.5	-942.5	-816.5	722.5	788	-995.5
drug_58	-826.5	-968.5	-732.5	1028.5	974	-929.5
drug_59	-1059.5	-1154.5	-694.5	858.5	874	747.5
drug_6	-1085	-1250	-1022.5	-1114	1000	-734
drug_60	-1060.5	-1190.5	-1119.5	967	916.5	1007
drug_61	-816.5	-900.5	-697.5	791	976	-1041.5
drug_62	917.5	-951	693	643.5	715	-727.5
drug_63	-746.5	-905.5	-790.5	612.5	656	-1078.5
drug_64	-833.5	-962.5	693	-653.5	732	-1170.5
drug_65	842.5	877.5	-729.5	749.5	803	-913.5
drug_66	-989.5	-1078.5	693	915.5	881	-811.5
drug_67	-808.5	-871.5	679	461.5	810.5	-977
drug_68	-880	-943	-702.5	510.5	-530.5	1033.5
drug_69	-891.5	-1013.5	669.5	508	655	898
drug_7	938	943	964.5	-731	997	-1261
drug_70	-683	-681	-699.5	-711.5	744	-984.5
drug_71	770	-789	-677.5	753	881.5	-1030.5
drug_72	-1079	-1121	-1105.5	547	-589	1052
drug_73	-1086.5	-1193.5	-1135.5	558	545.5	998
drug_74	-1010	-1046	-1116.5	713.5	758	1001.5
drug_75	-750	877.5	-741.5	-704.5	610.5	-959.5
drug_76	-890.5	-1004.5	693	982.5	974	822.5
drug_77	-737.5	-874.5	-745.5	-620.5	582.5	-1015.5
drug_78	-795.5	-841.5	693	-799.5	824	-1225.5
drug_79	809	-924.5	-680.5	770	594	1012
drug_8	-1082.5	-1258.5	-1011.5	-1091	1011	-728
drug_80	-746	-827	-739.5	817.5	856	-864.5
drug_81	900	-907.5	-805.5	764.5	962	-1201.5
drug_82	878.5	957.5	890.5	-988	-897	-852
drug_83	710.5	1013.5	905.5	1043	-765.5	-798
drug_84	1052.5	1045.5	-934.5	987.5	-774	-902.5
drug_85	634.5	971.5	871	1079.5	-695.5	-914.5
drug_86	924.5	1044.5	-925.5	1023.5	-805.5	-743
drug_87	-875.5	1002.5	859.5	976	-833	-711
