ad	density	cc	spath	eigencentr	betwcentr
drug_426	-1094.5	-1024.5	-582.5	-1146.5	-976.5	629.5
drug_427	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_428	-1094.5	-1024.5	-582.5	-1146.5	-973	629.5
drug_429	-1094.5	-1024.5	-582.5	-1146.5	-995.5	629.5
drug_43	775	-545	778	659	-548.5	900
drug_430	-1094.5	-1024.5	-582.5	-1146.5	-985	629.5
drug_431	-1094.5	-1024.5	-582.5	-1146.5	-976.5	629.5
drug_432	-1069.5	-999.5	-615.5	-1082.5	-919	575.5
drug_433	-991.5	-905.5	-631	1065.5	-893	492.5
drug_434	-1069.5	-999.5	-615.5	-1082.5	-929	575.5
drug_435	-991.5	-905.5	-631	1065.5	-892	492.5
drug_436	-787	-733	-897	-928	-705.5	-362
drug_437	-735	645.5	-801	-455	794.5	-888
drug_438	-735	645.5	-801	-455	820.5	-888
drug_439	-735	645.5	-801	-455	702.5	-888
drug_44	775	-680.5	778	659	-584	900
drug_440	533.5	-853	-567	435.5	-816	676.5
drug_441	533.5	645.5	-597.5	-627.5	-675	676.5
drug_442	533.5	-680.5	554.5	435.5	820.5	676.5
drug_443	533.5	-853	-567	435.5	-883	676.5
drug_444	533.5	-853	-567	435.5	-868.5	676.5
drug_445	533.5	-853	-567	435.5	-826.5	676.5
drug_446	533.5	-680.5	554.5	435.5	-784.5	676.5
drug_447	-735	645.5	-801	-455	654	-888
drug_448	533.5	-853	-567	435.5	-938	676.5
drug_449	533.5	-853	-567	435.5	-855	676.5
drug_45	775	-680.5	778	659	-797.5	900
drug_450	-735	645.5	-801	-455	654	-888
drug_451	-735	645.5	-801	-455	-828.5	-888
drug_452	766	878	787	668	1033	444
drug_453	-735	645.5	-801	-455	-782	-888
drug_454	-735	645.5	-801	-455	-659	-888
drug_455	-735	645.5	-801	-455	783.5	-888
drug_456	533.5	-680.5	554.5	435.5	-691	676.5
drug_457	-735	645.5	-801	-455	-782	-888
drug_458	-735	645.5	-801	-455	820.5	-888
drug_459	533.5	-680.5	554.5	435.5	-766.5	676.5
drug_46	775	-490	778	659	-495	900
drug_460	-735	645.5	-801	-455	632	-888
drug_461	533.5	-853	-567	435.5	-873.5	676.5
drug_462	-735	645.5	-801	-455	702.5	-888
drug_463	533.5	-853	-567	435.5	-863	676.5
drug_464	-735	645.5	-801	-455	-810	-888
drug_465	-735	645.5	-801	-455	702.5	-888
drug_466	775	-446.5	778	659	-524	900
drug_467	533.5	645.5	-597.5	-627.5	691	676.5
drug_468	533.5	645.5	-597.5	-627.5	482.5	676.5
drug_469	775	-446.5	778	659	-524	900
