ad	density	cc	spath	eigencentr	betwcentr
drug_390	-385.5	-360.5	366.5	-337.5	-409	-978.5
drug_391	478.5	247.5	167	290	395.5	-817
drug_392	595	601	302	572.5	617.5	929
drug_393	-668.5	-152.5	-159	-148	-202	-928
drug_394	478.5	247.5	167	290	420	-817
drug_395	478.5	247.5	167	290	328	-817
drug_396	595	601	302	572.5	608.5	929
drug_397	-800.5	-503.5	-662	-229	-396.5	-903
drug_398	-668.5	-152.5	-159	-148	182	-928
drug_399	595	601	302	572.5	676	929
drug_4	1118.5	751.5	488.5	972	846.5	707.5
drug_40	744	719	622	690.5	994	1075
drug_400	-723.5	321	-379	190	285	976
drug_401	304	297	686.5	354.5	542.5	-625.5
drug_402	478.5	247.5	167	290	387	-817
drug_403	595	601	302	572.5	599	929
drug_404	-723.5	321	-379	190	344	976
drug_405	-566	-631	563.5	-585	-622	718.5
drug_406	478.5	247.5	167	290	319.5	-817
drug_407	786	1031	1027	1045.5	806	593
drug_408	786	1031	1027	1045.5	800	593
drug_409	746	998	-810.5	1013	-958	-525.5
drug_41	627.5	365.5	487	408	705	726
drug_410	786	1031	1027	1045.5	778.5	593
drug_411	786	1031	1027	1045.5	-789.5	593
drug_412	786	1031	1027	1045.5	800	593
drug_413	746	998	-810.5	1013	-974	-525.5
drug_414	786	1031	1027	1045.5	791	593
drug_415	786	1031	1027	1045.5	-780.5	593
drug_416	786	1031	1027	1045.5	-789.5	593
drug_417	786	1031	1027	1045.5	797	593
drug_418	786	1031	1027	1045.5	-789.5	593
drug_419	786	1031	1027	1045.5	806	593
drug_42	744	719	622	690.5	959.5	1075
drug_420	-649.5	-900.5	-773	993	-1149.5	-623
drug_421	746	998	-810.5	1013	-944.5	-525.5
drug_422	786	1031	1027	1045.5	-789.5	593
drug_423	786	1031	1027	1045.5	767.5	593
drug_424	786	1031	1027	1045.5	784.5	593
drug_425	786	1031	1027	1045.5	784.5	593
drug_426	786	1031	1027	1045.5	791	593
drug_427	786	1031	1027	1045.5	791	593
drug_428	786	1031	1027	1045.5	-789.5	593
drug_429	786	1031	1027	1045.5	-789.5	593
drug_43	-491.5	235	-479	236	476	750
drug_430	786	1031	1027	1045.5	772	593
drug_431	786	1031	1027	1045.5	-780.5	593
drug_432	746	998	-810.5	1013	-966	-525.5
drug_433	774.5	1019.5	1039.5	1034	-848	581.5
drug_434	746	998	-810.5	1013	-939.5	-525.5
drug_435	774.5	1019.5	1039.5	1034	-877	581.5
drug_436	-454	-1061	-935	827	-1071.5	-392
drug_437	-385.5	-360.5	366.5	-337.5	-453.5	-978.5
drug_438	-385.5	-360.5	366.5	-337.5	-357	-978.5
drug_439	-385.5	-360.5	366.5	-337.5	-516.5	-978.5
drug_44	744	719	622	690.5	980.5	1075
drug_440	304	297	686.5	354.5	498.5	-625.5
drug_441	-566	-631	563.5	-585	-720.5	718.5
drug_442	490.5	582.5	883.5	572.5	737.5	864.5
drug_443	304	297	686.5	354.5	556.5	-625.5
drug_444	304	297	686.5	354.5	542.5	-625.5
drug_445	304	297	686.5	354.5	542.5	-625.5
