ad	density	cc	spath	eigencentr	betwcentr
drug_281	808.5	808.5	819.5	-874	852.5	819.5
drug_282	808.5	808.5	819.5	809	852.5	819.5
drug_283	808.5	808.5	819.5	809	806.5	-870.5
drug_284	808.5	808.5	-839.5	809	852.5	819.5
drug_285	808.5	808.5	819.5	809	806.5	819.5
drug_286	808.5	808.5	819.5	809	772.5	819.5
drug_287	808.5	808.5	819.5	809	852.5	819.5
drug_288	-875	-870	819.5	-829	852.5	819.5
drug_289	808.5	808.5	819.5	809	852.5	819.5
drug_29	808.5	808.5	819.5	809	806.5	819.5
drug_290	-785	-625	-757.5	-782	638.5	528.5
drug_291	-665.5	-651.5	-822	-789.5	-497	528.5
drug_292	-552	518	528.5	-749	432.5	528.5
drug_293	-810	-658	-873.5	518	638.5	528.5
drug_294	-619	518	-767	518	638.5	528.5
drug_295	-859	-812	-863.5	-797	432.5	528.5
drug_296	-619	518	-767	518	432.5	528.5
drug_297	-815	-748	-874.5	-684	-439.5	528.5
drug_298	-574	518	528.5	-821	-312	-640.5
drug_299	516	518	528.5	-696.5	638.5	-634
drug_3	-801	-726	528.5	-692	-705	-827.5
drug_30	1101.5	1101.5	819.5	1102	772.5	819.5
drug_300	516	518	-529	-764.5	638.5	528.5
drug_301	516	518	528.5	-696.5	638.5	-634
drug_302	-778	518	-772	-815.5	638.5	-602
drug_303	-846	-683	-858.5	-744	432.5	-592.5
drug_304	-619	518	-767	518	740	528.5
drug_305	-619	518	-767	518	432.5	528.5
drug_306	-619	518	-787.5	-741	432.5	528.5
drug_307	-539.5	518	528.5	-775	638.5	528.5
drug_308	-574	518	528.5	-821	432.5	-640.5
drug_309	-549	518	528.5	-699	432.5	-834.5
drug_31	808.5	808.5	-839.5	809	852.5	819.5
drug_310	-678	-607	-780.5	518	432.5	528.5
drug_311	-785	-625	-782	-834.5	638.5	528.5
drug_312	-785	-625	-782	-834.5	638.5	528.5
drug_313	-778	518	-772	-815.5	638.5	-602
drug_314	-539.5	518	528.5	-775	638.5	528.5
drug_315	-760	-600	-773.5	-811	-436.5	528.5
drug_316	-778	518	-552.5	-695	432.5	-662.5
drug_317	-539.5	518	528.5	-775	432.5	528.5
drug_318	-574	518	528.5	-821	432.5	-640.5
drug_319	-841	-746	-859.5	-740	-485.5	528.5
drug_32	1101.5	1101.5	819.5	1102	806.5	819.5
drug_320	808.5	808.5	819.5	809	806.5	819.5
drug_321	808.5	808.5	819.5	809	806.5	819.5
drug_322	808.5	808.5	819.5	809	806.5	-821.5
drug_323	808.5	808.5	819.5	809	806.5	-871.5
drug_324	-853	-859	819.5	809	-851.5	819.5
drug_325	808.5	808.5	819.5	809	806.5	819.5
drug_326	-853	-859	819.5	809	-857	819.5
drug_327	808.5	808.5	819.5	809	806.5	-821.5
drug_328	808.5	808.5	819.5	809	852.5	819.5
drug_329	808.5	808.5	819.5	809	806.5	-848.5
drug_33	1101.5	1101.5	819.5	1102	852.5	819.5
drug_330	808.5	808.5	-839.5	809	772.5	819.5
drug_331	808.5	808.5	819.5	809	852.5	819.5
drug_332	808.5	808.5	819.5	809	852.5	819.5
drug_333	808.5	808.5	819.5	809	772.5	819.5
drug_334	808.5	-817.5	819.5	809	806.5	-863.5
drug_335	808.5	808.5	819.5	809	772.5	819.5
drug_336	808.5	808.5	819.5	809	806.5	819.5
drug_337	808.5	808.5	819.5	809	772.5	819.5
drug_338	808.5	808.5	819.5	809	852.5	819.5
drug_339	808.5	808.5	819.5	809	772.5	819.5
drug_34	1101.5	1101.5	-819.5	1102	772.5	819.5
drug_340	808.5	808.5	819.5	809	852.5	819.5
drug_341	808.5	808.5	819.5	809	852.5	819.5
drug_342	808.5	808.5	819.5	809	852.5	819.5
drug_343	808.5	808.5	819.5	809	-814.5	819.5
drug_344	808.5	808.5	819.5	809	852.5	819.5
drug_345	808.5	808.5	-839.5	809	852.5	819.5
drug_346	-865	-865	819.5	809	-860.5	-840.5
drug_347	808.5	808.5	819.5	809	806.5	819.5
drug_348	808.5	808.5	819.5	809	852.5	819.5
drug_349	516	518	-543	518	638.5	-676
drug_35	808.5	808.5	819.5	809	806.5	819.5
drug_350	-562.5	518	528.5	-757	638.5	528.5
drug_351	516	518	-543	518	-467	-676
drug_352	516	518	528.5	518	638.5	-819.5
drug_353	516	518	528.5	518	432.5	528.5
drug_354	516	518	-565.5	-713	740	528.5
drug_355	516	518	-683.5	-574	-640.5	528.5
drug_356	-562.5	518	528.5	-757	432.5	528.5
drug_357	516	518	-565.5	-713	638.5	528.5
drug_358	516	518	528.5	518	432.5	528.5
drug_359	516	518	-683.5	-574	638.5	528.5
drug_36	808.5	808.5	819.5	809	852.5	819.5
drug_360	516	518	-683.5	-574	-545.5	528.5
drug_361	516	518	-543	518	-467	-676
drug_362	516	518	-683.5	-574	-612.5	528.5
drug_363	516	518	-543	518	638.5	-676
drug_364	516	518	-543	518	-467	-676
drug_365	516	518	-683.5	-574	-545.5	528.5
drug_366	516	518	528.5	518	432.5	528.5
drug_367	-539.5	518	-529	-735.5	638.5	-598
drug_368	516	518	-543	518	-475	-676
drug_369	516	518	-683.5	-574	638.5	528.5
drug_37	1101.5	1101.5	819.5	1102	772.5	819.5
drug_370	516	518	-607.5	-661	740	-718.5
drug_371	516	518	-683.5	-574	-545.5	528.5
drug_372	-562.5	518	528.5	-757	432.5	528.5
drug_373	516	518	-565.5	-713	432.5	528.5
drug_374	516	518	-565.5	-713	638.5	528.5
drug_375	516	518	-565.5	-713	432.5	528.5
drug_376	516	518	-607.5	-661	432.5	-718.5
drug_377	516	518	-581	518	638.5	-593.5
drug_378	516	518	-565.5	-713	432.5	528.5
drug_379	516	518	-683.5	-574	-545.5	528.5
drug_38	1101.5	1101.5	819.5	1102	852.5	819.5
drug_380	-640.5	-702.5	-839.5	518	-683.5	-617.5
drug_381	-838	-850	528.5	-647.5	-868.5	-712.5
drug_382	-879	-877	-795.5	518	-867.5	528.5
drug_383	-592	-596	-817	518	-691.5	528.5
drug_384	-812	-814	528.5	-647.5	-859.5	-832.5
drug_385	-665.5	-651.5	528.5	518	-731	-848.5
drug_386	-692.5	-674.5	-860.5	518	432.5	528.5
drug_387	516	518	-683.5	-574	638.5	528.5
drug_388	-734	-786	528.5	518	-799.5	-788.5
drug_389	-734	-786	528.5	518	-799.5	-788.5
drug_39	808.5	808.5	819.5	809	852.5	819.5
drug_390	-853	-859	528.5	518	-851.5	-732.5
drug_391	-665.5	-651.5	528.5	518	-736.5	-848.5
drug_392	-868	-866	-801.5	518	-869.5	-831.5
drug_393	516	518	-543	518	638.5	-676
drug_394	516	518	-543	518	638.5	-676
drug_395	516	518	-683.5	-574	-545.5	528.5
drug_396	-640.5	-702.5	-839.5	518	-683.5	-617.5
drug_397	516	518	-683.5	-574	-612.5	528.5
drug_398	-734	-786	528.5	518	-799.5	-788.5
drug_399	-665.5	-651.5	528.5	518	740	-848.5
drug_4	-768.5	-737.5	528.5	518	-731	-857
drug_40	808.5	808.5	819.5	809	852.5	819.5
drug_400	-831	-825	528.5	518	-766.5	-836.5
drug_401	-605.5	-618.5	-764.5	-777	-761.5	-864.5
drug_402	-665.5	-651.5	528.5	518	-736.5	-848.5
drug_403	-678	-607	528.5	-653	-696.5	-821.5
drug_404	-678	-607	-857.5	518	432.5	-600.5
drug_405	-734	-786	528.5	518	-799.5	-788.5
drug_406	-853	-859	528.5	518	-851.5	-732.5
drug_407	516	518	-583.5	518	432.5	-713.5
drug_408	-831	-825	528.5	-850	-757.5	-744.5
drug_409	-613.5	-589.5	-803.5	518	638.5	-739.5
drug_41	808.5	808.5	819.5	809	879	819.5
drug_410	-847	-820	528.5	518	-715.5	-833.5
drug_411	-831	-825	528.5	-850	-760	-744.5
drug_412	-613.5	-589.5	-763	-875	638.5	528.5
drug_413	-875	-870	528.5	-829	-775.5	-757.5
drug_414	-592	-596	-586	-865.5	638.5	528.5
drug_415	-768.5	-737.5	528.5	518	-726	-857
drug_416	-831	-825	528.5	-850	-760	-744.5
drug_417	-831	-825	528.5	-850	-757.5	-744.5
