ad	density	cc	spath	eigencentr	betwcentr
drug_298	793	-913	-850	861.5	-841	-892
drug_299	1070.5	-628	-850	1109	-680.5	-1121
drug_3	1053.5	-868.5	824.5	-736.5	633.5	1082
drug_30	829.5	913.5	847.5	851	857.5	896
drug_300	1072	-628	-850	1110.5	-668.5	-1121
drug_301	933.5	-913	-850	1005	-864.5	-892
drug_302	933.5	-913	-850	1005	-864.5	-892
drug_303	1061.5	-628	-850	640	-696	-1121
drug_304	933.5	-913	-850	1005	-841	-892
drug_305	933.5	-913	-850	1005	-709	-892
drug_306	933.5	-913	-850	1005	-1009	-892
drug_307	933.5	-913	-850	1005	-864.5	-892
drug_308	933.5	-913	-850	1005	-864.5	-892
drug_309	933.5	-913	-850	1005	-830	-892
drug_31	-472.5	-623.5	667	-489.5	-1017.5	676.5
drug_310	933.5	-913	-850	1005	-830	-892
drug_311	933.5	-913	-850	1005	-841	-892
drug_312	933.5	-913	-850	1005	-841	-892
drug_313	793	-913	-850	861.5	-1084	-892
drug_314	933.5	-913	-850	1005	-864.5	-892
drug_315	933.5	-913	-850	1005	-1010	-892
drug_316	933.5	-913	-850	1005	-881.5	-892
drug_317	933.5	-913	-850	1005	-849	-892
drug_318	933.5	-913	-850	1005	-1084	-892
drug_319	933.5	-913	-850	1005	-742.5	-892
drug_32	829.5	913.5	847.5	851	859	896
drug_320	-472.5	-623.5	-562.5	-489.5	-752.5	738
drug_321	-472.5	-623.5	-562.5	-489.5	-613.5	824.5
drug_322	-472.5	-623.5	-562.5	-489.5	667.5	770
drug_323	-472.5	-623.5	-562.5	-489.5	-1068.5	770
drug_324	-472.5	-623.5	-562.5	-489.5	-328.5	-594.5
drug_325	-472.5	-623.5	-562.5	-489.5	-548	824.5
drug_326	-472.5	-623.5	-562.5	-489.5	-812.5	836
drug_327	-472.5	-623.5	-562.5	-489.5	-808.5	689.5
drug_328	-472.5	-623.5	-562.5	-489.5	-858	-594.5
drug_329	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_33	803	896	862	819	825.5	891.5
drug_330	-472.5	-623.5	-562.5	-489.5	-752.5	689.5
drug_331	1099	-943.5	824.5	-808.5	-818.5	1095
drug_332	-472.5	-623.5	-562.5	-489.5	-928	738
drug_333	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_334	-472.5	-623.5	634.5	-489.5	590.5	-594.5
drug_335	-472.5	-623.5	-562.5	-489.5	-812.5	-594.5
drug_336	-472.5	-623.5	-562.5	-489.5	-679	689.5
drug_337	-757.5	353	-562.5	-768.5	-360	320
drug_338	-472.5	-623.5	-562.5	-489.5	-593	689.5
drug_339	-472.5	-623.5	-562.5	-489.5	-593	689.5
drug_34	506.5	780.5	748	579.5	-737.5	-594.5
drug_340	-472.5	-623.5	-562.5	-489.5	-593	689.5
drug_341	-757.5	342.5	-562.5	-768.5	438.5	318
drug_342	776.5	862.5	831.5	813	846.5	839
drug_343	-757.5	534.5	-562.5	-768.5	640.5	535
drug_344	704.5	-623.5	-562.5	675.5	726.5	-594.5
drug_345	-472.5	-623.5	-562.5	-489.5	-593	738
drug_346	-757.5	390	-562.5	-768.5	553.5	319
drug_347	-472.5	-623.5	-562.5	-489.5	-548	799.5
drug_348	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_349	-757.5	701	652	784.5	603	494.5
drug_35	810	881	844	824.5	833.5	901.5
drug_350	781.5	873.5	674.5	819	794.5	862
drug_351	-757.5	511.5	-562.5	-768.5	608.5	509.5
drug_352	-757.5	701	652	784.5	603	494.5
drug_353	-757.5	701	652	784.5	892	494.5
drug_354	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_355	-472.5	-623.5	-562.5	-489.5	-752.5	731.5
drug_356	-472.5	-623.5	-562.5	-489.5	692.5	783.5
drug_357	-757.5	701	652	784.5	838	494.5
drug_358	-757.5	534.5	-562.5	-768.5	739.5	756
drug_359	-830	871.5	658.5	830	625.5	861
drug_36	-472.5	-623.5	-562.5	-489.5	-752.5	816.5
drug_360	-830	890.5	829.5	832	993.5	858
drug_361	-757.5	511.5	-562.5	-768.5	373.5	509.5
drug_362	506.5	780.5	748	579.5	842	-594.5
drug_363	-757.5	701	652	784.5	608	494.5
drug_364	-757.5	701	652	784.5	610.5	494.5
drug_365	-757.5	701	652	784.5	608	494.5
drug_366	-830	449.5	-562.5	-833.5	460.5	321
drug_367	-757.5	701	652	784.5	792	494.5
drug_368	-757.5	511.5	-562.5	-768.5	-406.5	509.5
drug_369	-830	600.5	-562.5	-833.5	420.5	724.5
drug_37	595	-623.5	-562.5	498	-897	715
drug_370	-757.5	511.5	-562.5	-768.5	-406.5	509.5
drug_371	-757.5	511.5	-562.5	-768.5	-391	509.5
drug_372	-757.5	511.5	-562.5	-768.5	525.5	509.5
drug_373	-472.5	-623.5	-562.5	-489.5	-897	731.5
drug_374	-757.5	511.5	-562.5	-768.5	-406.5	509.5
drug_375	-757.5	701	652	784.5	603	494.5
drug_376	-757.5	701	652	784.5	599.5	494.5
drug_377	-802.5	-947.5	516	-812.5	-1045	998.5
drug_378	506.5	780.5	748	579.5	725.5	-594.5
drug_379	-472.5	-623.5	-562.5	-489.5	-752.5	-594.5
drug_38	595	-623.5	-562.5	498	-768.5	715
drug_380	-472.5	-623.5	-562.5	-489.5	684	-594.5
drug_381	506.5	780.5	748	579.5	788.5	-594.5
drug_382	-472.5	-623.5	-562.5	-489.5	-520	-594.5
drug_383	595	-623.5	-562.5	498	-737.5	715
drug_384	595	-623.5	-562.5	498	929.5	715
drug_385	-1002.5	511.5	328	-1012.5	737.5	822.5
drug_386	595	-623.5	-562.5	498	923.5	715
drug_387	595	-623.5	-562.5	498	634.5	715
drug_388	595	-623.5	-562.5	498	824.5	715
drug_389	595	-623.5	-562.5	498	-812.5	715
drug_39	-472.5	-623.5	-562.5	-489.5	-593	816.5
drug_390	-472.5	-623.5	-562.5	-489.5	-459.5	-594.5
drug_391	-472.5	-623.5	-562.5	-489.5	-752.5	-594.5
drug_392	-472.5	-623.5	-562.5	-489.5	-737.5	-594.5
drug_393	-472.5	-623.5	-562.5	-489.5	-803.5	-594.5
drug_394	595	-623.5	-562.5	498	-812.5	715
drug_395	506.5	780.5	748	579.5	772	-594.5
drug_396	-472.5	-623.5	-562.5	-489.5	-858	832.5
drug_397	595	-623.5	-562.5	498	-593	715
drug_398	-472.5	-623.5	-562.5	-489.5	-548	-594.5
drug_399	-472.5	-623.5	-562.5	-489.5	-593	-594.5
drug_4	506.5	780.5	748	579.5	1007	-594.5
drug_40	810	881	844	824.5	674.5	901.5
drug_400	595	-623.5	-562.5	498	-803.5	715
drug_401	-1090.5	-664.5	-806.5	-591.5	-722	-1165.5
drug_402	595	-623.5	-562.5	498	-858	715
drug_403	-472.5	-623.5	-562.5	-489.5	-752.5	-594.5
drug_404	595	-623.5	-562.5	498	634.5	715
drug_405	-472.5	-623.5	-562.5	-489.5	589.5	-594.5
drug_406	-472.5	-623.5	-562.5	-489.5	-1017.5	-594.5
drug_407	933.5	-913	-850	1005	-702	-892
drug_408	933.5	-913	-850	1005	-1106	-892
drug_409	-760	-913	-850	-775	-1129.5	-892
drug_41	-472.5	-623.5	-562.5	-489.5	-593	816.5
drug_410	793	-913	-850	861.5	-1084	-892
drug_411	-760	-913	-850	-775	-864.5	-892
drug_412	933.5	-913	-850	1005	-864.5	-892
drug_413	933.5	-913	-850	1005	-1129.5	-892
drug_414	933.5	-913	-850	1005	-864.5	-892
drug_415	-760	-913	-850	-775	-881.5	-892
drug_416	-760	-913	-850	-775	-834.5	-892
drug_417	-760	-913	-850	-775	-1049.5	-892
drug_418	-760	-913	-850	-775	-1084	-892
drug_419	933.5	-913	-850	1005	-1060.5	-892
drug_42	829.5	913.5	847.5	851	859	896
drug_420	-760	-913	-850	-775	-841	-892
drug_421	933.5	-913	-850	1005	-1049.5	-892
drug_422	-760	-913	-850	-775	-864.5	-892
drug_423	-760	-913	-850	-775	-849	-892
drug_424	-760	-913	-850	-775	-1084	-892
drug_425	-760	-913	-850	-775	-864.5	-892
drug_426	-760	-913	-850	-775	-864.5	-892
drug_427	-760	-913	-850	-775	-1068.5	-892
drug_428	933.5	-913	-850	1005	-864.5	-892
drug_429	933.5	-913	-850	1005	-841	-892
drug_43	-472.5	-623.5	-562.5	-489.5	-593	816.5
drug_430	933.5	-913	-850	1005	-849	-892
drug_431	-760	-913	-850	-775	-826.5	-892
drug_432	933.5	-913	-850	1005	-881.5	-892
drug_433	-760	-913	-850	-775	-1026	-892
drug_434	793	-913	-850	861.5	-881.5	-892
drug_435	-760	-913	-850	-775	-841	-892
drug_436	933.5	-913	-850	1005	-1049.5	-892
drug_437	647	650	591.5	723	-593	629
drug_438	647	650	591.5	723	-752.5	629
drug_439	647	650	591.5	723	-858	629
drug_44	595	-623.5	-562.5	498	818.5	715
drug_440	647	650	591.5	723	769	629
drug_441	647	650	591.5	723	718	629
drug_442	506.5	780.5	748	579.5	877.5	-594.5
drug_443	-796.5	-877.5	-810.5	861.5	-817.5	-933.5
drug_444	793	-879	-814	861.5	-1040	-935
drug_445	506.5	780.5	748	579.5	960.5	-850.5
drug_446	-1009.5	247	342.5	-1017.5	161	789
drug_447	829.5	913.5	851.5	855	836.5	871
drug_448	647	650	591.5	723	769	629
drug_449	-757.5	534.5	-562.5	-768.5	352.5	535
drug_45	506.5	780.5	748	579.5	725.5	-594.5
drug_450	647	650	591.5	723	769	629
drug_451	647	650	591.5	723	417.5	629
drug_452	832.5	-873.5	748	-821.5	-812.5	-929.5
drug_453	647	650	591.5	723	-897	629
drug_454	647	650	591.5	723	794.5	629
drug_455	785.5	884.5	828	828.5	799	864.5
drug_456	647	650	591.5	723	-752.5	629
drug_457	829.5	913.5	851.5	855	987.5	871
drug_458	834	904	834.5	857	958.5	869
drug_459	647	650	591.5	723	-593	629
drug_46	-472.5	-623.5	-562.5	-489.5	-593	816.5
drug_460	829.5	913.5	851.5	855	1126.5	871
drug_461	647	650	591.5	723	-752.5	629
drug_462	-757.5	534.5	-562.5	-768.5	-380	535
drug_463	506.5	780.5	748	579.5	-803.5	-594.5
