ad	density	cc	spath	eigencentr	betwcentr
drug_271	-769	-773.5	-777	-673	-834.5	-797
drug_272	-745.5	-685.5	-804.5	-768	-761.5	-718.5
drug_273	-745.5	-685.5	-804.5	-768	-766.5	-718.5
drug_274	-769	-663	-777	-782	-721	-687
drug_275	-769	675.5	-777	619.5	671.5	-959
drug_276	677.5	675.5	-667	503.5	-609.5	708.5
drug_277	-769	-663	-777	-782	-723	-687
drug_278	677.5	-646.5	-667	696	-718.5	-686
drug_279	-769	-773.5	-777	-673	-830	-797
drug_28	677.5	-638.5	509	550	-683.5	-682
drug_280	677.5	703	-632	564	891.5	656
drug_281	677.5	634.5	-557	696	641.5	-831
drug_282	677.5	-646.5	-667	759	758.5	-686
drug_283	-745.5	-685.5	-804.5	-768	-766.5	-718.5
drug_284	677.5	675.5	-667	619.5	-716.5	-686
drug_285	970.5	703	509	570.5	937	832.5
drug_286	677.5	634.5	-747	-781.5	641.5	-711.5
drug_287	-745.5	675.5	-804.5	-922.5	671.5	613.5
drug_288	677.5	716.5	509	-707.5	898.5	687
drug_289	677.5	675.5	-747	-997.5	671.5	613.5
drug_29	677.5	-638.5	509	648	-687	-682
drug_290	677.5	-528	-640	782	-558	430
drug_291	677.5	-562	-655.5	875.5	-632	-549.5
drug_292	677.5	497	-655.5	-885	-518	487.5
drug_293	677.5	-562	-655.5	-797.5	681.5	-549.5
drug_294	677.5	592.5	-655.5	-885	803.5	463
drug_295	677.5	546	-655.5	-885	-525	-462
drug_296	677.5	452	509	782	604.5	430
drug_297	677.5	-485	-681.5	-842	-537.5	-553
drug_298	677.5	-672.5	-655.5	782	-736.5	-659.5
drug_299	677.5	-472.5	-655.5	-885	-518	594
drug_3	-702	-839	-688.5	888	-990	-967.5
drug_30	677.5	-511.5	509	590	-610.5	-734
drug_300	677.5	-562	-655.5	-797.5	-620.5	571
drug_301	677.5	-618.5	509	933	-705	-526
drug_302	677.5	-562	-655.5	801	-627.5	-549.5
drug_303	677.5	-472.5	-655.5	-885	-525	-462
drug_304	677.5	-528	-640	842	-559	-398
drug_305	677.5	-562	-655.5	-797.5	-620.5	571
drug_306	677.5	-574.5	-681.5	888	-639	-640.5
drug_307	677.5	-472.5	-655.5	-885	-564.5	-462
drug_308	677.5	-562	-655.5	-797.5	-627.5	-549.5
drug_309	677.5	-562	-655.5	-797.5	714.5	571
drug_31	677.5	675.5	509	503.5	601.5	-734
drug_310	677.5	452	-667	782	-555	-488.5
drug_311	677.5	-508	509	-840	-595	487.5
drug_312	677.5	452	509	-927.5	-495.5	430
drug_313	677.5	-508	509	-840	636.5	487.5
drug_314	677.5	-562	-655.5	-797.5	-620.5	571
drug_315	677.5	-472.5	-655.5	-885	-518	-462
