ad	density	cc	spath	eigencentr	betwcentr
drug_317	-486	462	567	427	522	521
drug_318	-695.5	564.5	585	551	619.5	839
drug_319	628	389	396.5	399.5	425	544.5
drug_32	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_320	-925	-786	-742	-703	-818	-913
drug_321	-899	-747	-742	-731.5	-663	-874
drug_322	-899	-747	-742	-731.5	-789	-874
drug_323	-899	-747	-742	-731.5	-651	-874
drug_324	-873.5	-708.5	-742	-746	-731	-850
drug_325	-899	-747	-742	-731.5	-893.5	-874
drug_326	-899	-747	-742	-731.5	-592.5	-874
drug_327	-925	-786	-742	-703	-966.5	-913
drug_328	-856	-722	-742	-703	-765.5	-955
drug_329	-899	-747	-742	-731.5	-793	-874
drug_33	-486	-333	459.5	-368.5	-306.5	913.5
drug_330	-899	-747	-742	-731.5	-592.5	-874
drug_331	320.5	354.5	369	350.5	382.5	464
drug_332	-899	-747	-742	-731.5	-777	-874
drug_333	-899	-747	-742	-731.5	-941	-874
drug_334	-856	-722	-742	-703	-765.5	-955
drug_335	-899	-747	-742	-731.5	-777	-874
drug_336	-899	-747	-742	-731.5	-777	-874
drug_337	-925	-786	-742	-703	-692	-913
drug_338	-899	-747	-742	-731.5	-667	-874
drug_339	-899	-747	-742	-731.5	-777	-874
drug_34	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_340	-899	-747	-742	-731.5	-651	-874
drug_341	-695.5	-545.5	-543.5	-534.5	718.5	-606.5
drug_342	-849.5	-402.5	333	-687.5	213	-758.5
drug_343	-486	354.5	369	-368.5	380.5	464
drug_344	-899	-747	-742	-731.5	-789	-874
drug_345	-854	-695	-742	-731.5	-730	-930
drug_346	-899	-747	-742	-731.5	-777	-874
drug_347	-899	-747	-742	-731.5	-604.5	-874
drug_348	-899	-747	-742	-731.5	-777	-874
drug_349	-842.5	544	473	-679.5	606	827
drug_35	-486	-333	338	-368.5	-328	643
drug_350	778.5	594.5	307	750	-459.5	897
drug_351	-873.5	-708.5	-742	-765.5	-620	-942
drug_352	-842.5	408	342	-679.5	430.5	659
drug_353	715	445	405.5	530	365	880.5
drug_354	-873.5	-708.5	-742	-765.5	-746	-942
drug_355	-955	-767	-742	-765.5	-950	-894
drug_356	-851	-690	-742	746	-729	-959
drug_357	-955	-767	-742	-765.5	-801.5	-894
drug_358	-695.5	677	718.5	659.5	656	743.5
drug_359	701	580	599.5	568.5	641.5	859.5
drug_36	-486	-333	-365	-302	-429	-802
drug_360	-873.5	-708.5	-742	-765.5	-735.5	-942
drug_361	-955	-767	-742	-765.5	-583	-894
drug_362	715	445	405.5	530	685.5	880.5
drug_363	-955	-767	-742	-765.5	-801.5	-894
drug_364	787.5	763.5	322	769	612.5	933
drug_365	-955	-767	-742	-765.5	-795.5	-894
drug_366	715	445	405.5	530	524.5	880.5
drug_367	-842.5	-396.5	374	-679.5	-346.5	479
drug_368	-873.5	-708.5	-742	-765.5	-746	-942
drug_369	715	445	405.5	530	524.5	880.5
drug_37	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
drug_370	-938	-696	-742	-799	-543.5	-849
drug_371	789.5	557.5	260	748	500.5	928
drug_372	-426	298.5	330	313	489.5	-840
drug_373	-856	-722	-742	-703	-767	-955
drug_374	-873.5	-708.5	-742	-765.5	-735.5	-942
drug_375	-873.5	-708.5	-742	-765.5	-527.5	-942
drug_376	-383	229	269	-227	267.5	919
drug_377	-695.5	677	718.5	659.5	704.5	743.5
drug_378	-925	-786	-742	-703	-818	-913
drug_379	-404	354.5	476.5	268.5	433.5	948.5
drug_38	-695.5	-545.5	-543.5	-534.5	-512	-606.5
drug_380	-404	354.5	476.5	268.5	433.5	948.5
drug_381	709.5	429.5	413	459	476.5	-802
drug_382	732.5	373.5	314	272	446.5	943
drug_383	-695.5	677	718.5	659.5	769.5	743.5
drug_384	785	760	327	752.5	422.5	896
drug_385	782.5	780.5	452	772	603	926
drug_386	762	771	431.5	759.5	464.5	871.5
drug_387	740.5	553.5	423.5	375.5	392	956.5
drug_388	-695.5	-545.5	-543.5	-534.5	-808	-606.5
drug_389	-404	354.5	476.5	268.5	276	948.5
drug_39	-695.5	-545.5	-543.5	-534.5	-641.5	-606.5
