ad	density	cc	spath	eigencentr	betwcentr
drug_469	829.5	838.5	913.5	814.5	812.5	830.5
drug_47	654	-443	429	-581	-590.5	730
drug_470	-706.5	-837.5	-846.5	-832.5	-798	862.5
drug_471	742	758	836.5	776.5	-576.5	732.5
drug_472	-383.5	626.5	700.5	-507.5	660.5	544.5
drug_473	-468.5	-361.5	445.5	-266.5	-393.5	-842.5
drug_474	829.5	838.5	913.5	814.5	617	830.5
drug_475	825.5	840.5	916.5	835.5	679.5	827.5
drug_476	802	833	909	817	906	786
drug_477	714.5	552.5	810.5	712	736.5	643.5
drug_478	714.5	552.5	810.5	712	913	643.5
drug_479	705	732	853.5	735.5	852	633.5
drug_48	640.5	706.5	780.5	566.5	794.5	718.5
drug_480	705	732	853.5	735.5	754	633.5
drug_481	-549.5	-454.5	438	-386.5	789.5	-710
drug_482	747	762	880	751	622.5	811
drug_483	705	732	853.5	735.5	748.5	633.5
drug_484	705	732	853.5	735.5	1012	633.5
drug_485	732	798	871	764	772	770
drug_486	716.5	743.5	843.5	745.5	895.5	812.5
drug_487	-383.5	626.5	700.5	-507.5	-861.5	544.5
drug_488	747	762	845	381	605.5	801
drug_489	457.5	416.5	587	-278	-473.5	-702
drug_49	805	821	903	823	795	-759
drug_490	720.5	716.5	814	300	941	-767
drug_491	742	758	836.5	776.5	886.5	732.5
drug_492	705	732	853.5	735.5	744.5	633.5
drug_493	720.5	716.5	814	300	570.5	-767
drug_494	-1134	-715	-638	1076	-635	1061
drug_495	732	798	871	764	870	770
drug_496	-383.5	626.5	700.5	-507.5	-669	544.5
drug_5	-459.5	-449.5	566	402.5	498	-361
drug_50	-567	-690	550	-627	-695	-754
drug_51	-383.5	626.5	700.5	-507.5	-689	544.5
drug_52	800	819	904	822	656.5	734
drug_53	950.5	454.5	451.5	-645.5	465.5	973.5
drug_54	640.5	706.5	780.5	566.5	694	718.5
drug_55	640.5	706.5	780.5	566.5	954.5	718.5
drug_56	640.5	706.5	780.5	566.5	797.5	718.5
drug_57	640.5	706.5	780.5	566.5	948.5	718.5
drug_58	-383.5	626.5	700.5	-507.5	758.5	544.5
drug_59	650.5	403.5	563	587	491	663
drug_6	-383.5	626.5	700.5	-507.5	853.5	544.5
drug_60	640.5	706.5	780.5	566.5	690.5	718.5
drug_61	-575	-507	437	-615.5	343	-763
drug_62	817	770	882	808	778	823
drug_63	640.5	706.5	780.5	566.5	690.5	718.5
drug_64	-459.5	-449.5	566	402.5	498	-361
drug_65	-383.5	626.5	700.5	-507.5	936	544.5
drug_66	640.5	706.5	780.5	566.5	690.5	718.5
drug_67	-643	-669	-410	-634	-690.5	-858
drug_68	-383.5	626.5	700.5	-507.5	772	544.5
drug_69	665	437	558.5	602	-429.5	667.5
drug_7	-711.5	946.5	945.5	-830.5	883	874.5
drug_70	-522.5	-494.5	603	-415	-696.5	-734
drug_71	665	437	558.5	602	669	667.5
drug_72	601	-367	616	332	-368.5	-541
drug_73	640.5	706.5	780.5	566.5	954.5	718.5
drug_74	640.5	706.5	780.5	566.5	687	718.5
drug_75	-567	-690	550	-627	608	-754
drug_76	665	437	558.5	602	583	667.5
drug_77	687	449	618	592.5	611	698
drug_78	665	437	558.5	602	-553.5	667.5
drug_79	1145	1147	589	1132	606	1148
drug_8	-383.5	626.5	700.5	-507.5	-472.5	544.5
drug_80	665	437	570	559	768	642
drug_81	601	-367	616	332	223	-541
drug_82	781.5	750.5	801.5	580	686	794.5
drug_83	781.5	750.5	801.5	580	957	794.5
drug_84	781.5	750.5	801.5	580	681.5	794.5
drug_85	742	758	838	752	760	727
drug_86	765.5	778.5	824.5	798.5	-847.5	753.5
drug_87	765.5	778.5	824.5	798.5	-733.5	753.5
drug_88	765.5	778.5	824.5	798.5	823	753.5
drug_89	774.5	741.5	793.5	785	-723.5	710.5
drug_9	-580	-512	-465.5	-602.5	276	-747.5
drug_90	765.5	778.5	824.5	798.5	832	753.5
drug_91	765.5	778.5	824.5	798.5	725	753.5
drug_92	781.5	750.5	801.5	580	675.5	794.5
drug_93	765.5	778.5	824.5	798.5	901.5	753.5
drug_94	765.5	778.5	824.5	798.5	-860	753.5
drug_95	-683	-825	-853	-744	-668	-644
drug_96	765.5	778.5	824.5	798.5	-856	753.5
drug_97	-383.5	626.5	700.5	-507.5	772	544.5
drug_98	765.5	778.5	824.5	798.5	-733.5	753.5
drug_99	-723	-748	-747	-674	-738	-555
