ad	density	cc	spath	eigencentr	betwcentr
drug_408	405.5	199.5	-379.5	339.5	316.5	670.5
drug_409	456.5	253.5	-324.5	320.5	-769	-730.5
drug_41	-1032.5	-1023.5	-714.5	990.5	-685.5	-564.5
drug_410	652.5	281.5	-324.5	355.5	595.5	-822
drug_411	413.5	231.5	-685.5	-332	538.5	-737
drug_412	-243	-193	-311.5	292.5	168.5	-380
drug_413	551.5	223.5	-685.5	380.5	594.5	-737
drug_414	-347.5	-213.5	-379.5	-327.5	-158.5	533
drug_415	473	340	445	348	526	-815.5
drug_416	413.5	231.5	-685.5	-332	215	-737
drug_417	413.5	231.5	-685.5	-332	213	-737
drug_418	-347.5	-213.5	388.5	293.5	-499.5	-692
drug_419	581.5	435.5	-423.5	561.5	536.5	-690
drug_42	-1032.5	-1023.5	-714.5	990.5	-712	-564.5
drug_420	456.5	253.5	325	357	496.5	-686
drug_421	473	340	445	348	395.5	-815.5
drug_422	634	332	-413.5	559.5	671.5	-815.5
drug_423	456.5	253.5	325	357	687.5	-686
drug_424	-599.5	-428.5	491	-670.5	-792	-848.5
drug_425	614	665	-569.5	681	649.5	-765
drug_426	684	330	-218	793.5	618.5	663.5
drug_427	-546.5	-293.5	-685.5	-325.5	-211	-493.5
drug_428	-546.5	-293.5	-685.5	-325.5	-408.5	-493.5
drug_429	-546.5	387.5	-746	-641	572.5	-700
drug_43	-1032.5	-1023.5	-714.5	684.5	-707	851.5
drug_430	614	665	-569.5	681	649.5	-765
drug_431	-221.5	-244.5	441	325	-469	-433
drug_432	413.5	231.5	-685.5	-332	488.5	-737
drug_433	551.5	223.5	-685.5	380.5	459.5	-737
drug_434	662.5	642.5	-569.5	783.5	699.5	-765
drug_435	-569	-448	-746	-625	539.5	653.5
drug_436	-221.5	-244.5	441	325	-388.5	-433
drug_437	533.5	-550	-569.5	711.5	-685.5	-581.5
drug_438	-444	573	633	488	-737	-581.5
drug_439	533.5	-550	-569.5	711.5	-672.5	-581.5
drug_44	1015.5	933.5	1023	990.5	-664.5	-655
drug_440	-444	573	633	488	-605	-581.5
drug_441	533.5	-550	-569.5	711.5	798.5	-581.5
drug_442	-291	408.5	481.5	-587	-357	410.5
drug_443	533.5	-550	-569.5	711.5	-737	-581.5
drug_444	-256.5	383.5	445.5	-701.5	306	-772.5
drug_445	-256.5	383.5	445.5	-701.5	306	-772.5
drug_446	346	-360.5	-380	899	441	-772.5
drug_447	-444	573	633	488	-488	-581.5
drug_448	533.5	-550	-569.5	711.5	757	-581.5
drug_449	-444	573	633	488	-685.5	-581.5
