ad	density	cc	spath	eigencentr	betwcentr
drug_46	-389	-535	-471	-402	-856	687.5
drug_460	697.5	775.5	718.5	718	709	737
drug_461	524.5	595.5	537.5	593	469	-509
drug_462	-629.5	486.5	-471	-637.5	312	416
drug_463	422.5	686.5	655	488.5	640	-509
drug_464	524.5	595.5	537.5	593	-682.5	-509
drug_465	524.5	595.5	537.5	593	699	-509
drug_466	474	-535	-471	444	841.5	589
drug_467	-597.5	-745.5	-675.5	-606.5	-696	-724.5
drug_468	-389	-535	-471	-402	-682.5	-509
drug_469	-629.5	328.5	-471	-637.5	329.5	443.5
drug_47	663	742	708.5	678	689	765
drug_470	708	-814.5	-684.5	-674.5	-639	-791.5
drug_471	686	771	742	674	731.5	722.5
drug_472	422.5	686.5	655	488.5	886.5	-509
drug_473	-389	-535	-471	-402	-641	630.5
drug_474	-629.5	328.5	-471	-637.5	329.5	443.5
drug_475	-629.5	463.5	-471	-637.5	462.5	693.5
drug_476	-629.5	595.5	-471	-637.5	683.5	572
drug_477	635.5	-535	-471	-402	841	-509
drug_478	635.5	-535	-471	-402	671	-509
drug_479	-389	-535	-471	-402	-505	-509
drug_48	-389	-535	611	-402	608	551.5
drug_480	-389	-535	-471	-402	-784.5	-509
drug_481	646.5	725.5	-471	283	683	702
drug_482	-389	-535	-471	-402	651	600
drug_483	-389	-535	-471	-402	-505	-509
drug_484	-389	-535	-471	-402	392	-509
drug_485	474	-535	-471	444	725	589
drug_486	-389	-535	-471	-402	-623.5	703.5
drug_487	422.5	686.5	655	488.5	823.5	-509
drug_488	-389	-535	-471	-402	-818.5	653
drug_489	-389	-535	579.5	-402	415.5	-509
drug_49	701	779	706.5	716	856.5	742
drug_490	-389	-535	-471	-402	512.5	-509
drug_491	686	771	742	674	731.5	722.5
drug_492	-389	-535	-471	-402	561	-509
drug_493	-389	-535	-471	-402	-856	-509
drug_494	985.5	471.5	739.5	-841	570.5	949.5
drug_495	474	-535	-471	444	591	589
drug_496	422.5	686.5	655	488.5	640	-509
drug_5	641	733	694.5	-402	902.5	699
drug_50	691	783	735.5	709	725.5	747
drug_51	422.5	686.5	655	488.5	640	-509
drug_52	-700.5	771	740.5	-702	718	717
drug_53	-666.5	-812.5	-678.5	-675.5	-762	766
drug_54	-389	-535	611	-402	646	551.5
drug_55	-389	-535	611	-402	432.5	551.5
drug_56	-389	-535	611	-402	-505	551.5
drug_57	-389	-535	611	-402	439	551.5
drug_58	422.5	686.5	655	488.5	-641	-509
drug_59	660	753	744.5	-637.5	857.5	721
drug_6	422.5	686.5	655	488.5	640	-509
drug_60	-389	-535	611	-402	-641	551.5
drug_61	664.5	755.5	743.5	672	579	711
drug_62	-700.5	727	703.5	-702	576	764
drug_63	-389	-535	611	-402	-682.5	551.5
drug_64	641	733	694.5	-402	695.5	699
drug_65	422.5	686.5	655	488.5	-648.5	-509
drug_66	-389	-535	611	-402	-466	551.5
drug_67	666	744	705.5	702	895	733
drug_68	422.5	686.5	655	488.5	640	-509
drug_69	671	761	729	682	702.5	757.5
drug_7	665	-737.5	655	-610.5	509	-725.5
drug_70	-389	-535	487.5	-402	-641	-509
drug_71	671	761	729	682	906.5	757.5
drug_72	-389	-535	474.5	-402	-347.5	659
drug_73	-389	-535	611	-402	-623.5	551.5
drug_74	-389	-535	611	-402	-641	551.5
drug_75	691	783	735.5	709	588	747
drug_76	671	761	729	682	871.5	757.5
drug_77	649.5	729.5	700.5	360	842	729
drug_78	671	761	729	682	554.5	757.5
drug_79	-906	-506	380.5	-907	-523.5	898.5
drug_8	422.5	686.5	655	488.5	863	-509
drug_80	634	636	691.5	-402	545	714
drug_81	-389	-535	474.5	-402	-800.5	659
drug_82	-389	-535	-471	-402	-347.5	564.5
drug_83	-389	-535	-471	-402	574	564.5
drug_84	-389	-535	-471	-402	-529	564.5
drug_85	638	723	472.5	-402	690	715
drug_86	580.5	-535	-471	546.5	-604	-509
drug_87	580.5	-535	-471	546.5	653	-509
drug_88	580.5	-535	-471	546.5	-525	-509
drug_89	644.5	637.5	-471	-402	922.5	712.5
drug_9	-389	-535	-471	-402	363.5	655.5
drug_90	580.5	-535	-471	546.5	461	-509
drug_91	580.5	-535	-471	546.5	-682.5	-509
drug_92	-389	-535	-471	-402	-505	564.5
drug_93	580.5	-535	-471	546.5	-720	-509
drug_94	580.5	-535	-471	546.5	-505	-509
drug_95	524.5	595.5	537.5	593	492	-509
drug_96	580.5	-535	-471	546.5	-566.5	-509
drug_97	422.5	686.5	655	488.5	663.5	-509
drug_98	580.5	-535	-471	546.5	-759.5	-509
drug_99	646.5	725.5	589.5	-402	926.5	651
