ad	density	cc	spath	eigencentr	betwcentr
drug_394	374	-369	-538.5	360.5	-290	-421.5
drug_395	-331.5	-456.5	-577	-440.5	410.5	457.5
drug_396	-331.5	-456.5	-577	-440.5	-463	406.5
drug_397	-592.5	-666.5	-749	-716	-714.5	516.5
drug_398	-384	-596	-612	-553	-745.5	-386
drug_399	387	-500	-553.5	-440.5	-666	-461.5
drug_4	-601.5	-508.5	-335	414	-538	-702.5
drug_40	-632	-703	-764	-730	407.5	654.5
drug_400	-384	-596	-612	-553	-627.5	-386
drug_401	-414.5	-530.5	599	-635	-679	380
drug_402	374	-369	-538.5	360.5	264	-421.5
drug_403	346	-456.5	-546.5	-540.5	659.5	346
drug_404	-384	-596	-612	-553	-544.5	-386
drug_405	-584.5	-796.5	-409.5	-753.5	-781	631
drug_406	387	-500	-553.5	-440.5	-361	-461.5
drug_407	479	765	158	481	675	537
drug_408	-460	680	301	355.5	755	571
drug_409	-443	615	98	360	554	-514
drug_41	455.5	-576.5	-719	622.5	501	581.5
drug_410	-460	680	301	355.5	730	571
drug_411	-454	697	153.5	363.5	584	656.5
drug_412	-375	453.5	-59.5	237.5	477	-503.5
drug_413	-404.5	486	132.5	-286.5	536.5	514.5
drug_414	-375	453.5	-59.5	237.5	480	-503.5
drug_415	-375	453.5	-59.5	237.5	479	-503.5
drug_416	-438.5	675	113	391	560	679
drug_417	-402	520.5	-65	-254	486	533.5
drug_418	-431.5	611.5	220.5	-417.5	640	732.5
drug_419	-375	453.5	-59.5	237.5	476	-503.5
drug_42	-632	-703	-764	-730	-513.5	654.5
drug_420	315.5	625.5	400.5	-296.5	721.5	745.5
drug_421	-438.5	542.5	160.5	-273	646	520.5
drug_422	486	825	270	485.5	758.5	775
drug_423	479	765	158	481	674	537
drug_424	-406	569	87	376	525.5	-512
drug_425	-438.5	675	113	391	534.5	679
drug_426	-406	569	87	376	525.5	-512
drug_427	-375	453.5	-59.5	237.5	478	-503.5
drug_428	486	825	270	485.5	732	775
drug_429	486	825	270	485.5	734.5	775
drug_43	-632	-703	-764	-730	-568.5	654.5
drug_430	-481.5	741.5	155.5	453.5	540.5	826.5
drug_431	486	825	270	485.5	757	775
drug_432	-443	615	98	360	553	-514
drug_433	205.5	623.5	408.5	-274.5	755	812.5
drug_434	-466	843.5	441.5	-463.5	857	794.5
drug_435	-139	473.5	-163.5	-275.5	555	583.5
drug_436	401.5	718.5	383.5	347.5	641	938.5
drug_437	588	608	717	-657.5	603.5	559
drug_438	588	608	717	-657.5	601	559
drug_439	-725.5	-719.5	736.5	-743.5	636.5	702.5
drug_44	455.5	-576.5	-719	622.5	-533.5	581.5
drug_440	683.5	652.5	751.5	-678	-836.5	694.5
drug_441	683.5	652.5	751.5	-678	642	694.5
drug_442	524	-615.5	735	-635	-507	590
drug_443	568	-560	705.5	-657.5	-771	572.5
drug_444	695.5	699.5	759.5	-678	665.5	664.5
drug_445	-448.5	-576.5	656.5	-570.5	-746	530.5
drug_446	588	608	717	-657.5	605	559
