ad	density	cc	spath	eigencentr	betwcentr
drug_65	426	427	-461	-594.5	-410.5	437.5
drug_66	-544	-473	-649	427	352	437.5
drug_67	-506.5	-568.5	-733.5	-668	-701	-617.5
drug_68	426	427	-452	-429	352	437.5
drug_69	426	427	437.5	-429	352	437.5
drug_7	426	427	-482	-600.5	606.5	-468
drug_70	426	427	-517.5	-578	517.5	437.5
drug_71	-558.5	-540.5	-676	427	517.5	437.5
drug_72	-440	427	-625.5	427	624.5	-730.5
drug_73	-570.5	-507.5	-552.5	-701	-576.5	-580.5
drug_74	-479.5	-455.5	-551.5	-651.5	-580.5	-710.5
drug_75	-428.5	427	437.5	-622	352	437.5
drug_76	-506.5	-568.5	-704.5	427	606.5	-487.5
drug_77	426	427	-517.5	-578	-357.5	437.5
drug_78	-428.5	427	437.5	-622	352	437.5
drug_79	-471.5	-484.5	-657	427	-443.5	-554
drug_8	-633.5	-603.5	437.5	-441	-597.5	-722
drug_80	-558.5	-540.5	-676	427	517.5	437.5
drug_81	426	427	-517.5	-578	517.5	437.5
drug_82	426	427	-590.5	-482	-466	437.5
drug_83	-506.5	-568.5	-733.5	-668	-697	-617.5
drug_84	-506.5	-568.5	-733.5	-668	-697	-617.5
drug_85	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_86	-506.5	-568.5	-704.5	427	-547.5	-487.5
drug_87	426	427	-495.5	427	517.5	-542.5
drug_88	-506.5	-568.5	-704.5	427	-537	-487.5
drug_89	-506.5	-568.5	-704.5	427	-537	-487.5
drug_9	-479.5	-455.5	-626.5	-657	-575.5	-625.5
drug_90	426	427	-495.5	427	606.5	-542.5
drug_91	426	427	-495.5	427	-430.5	-542.5
drug_92	426	427	-590.5	-482	517.5	437.5
drug_93	-506.5	-568.5	-704.5	427	-528.5	-487.5
drug_94	-471.5	-484.5	-657	427	517.5	-554
drug_95	-464.5	-526.5	-642	-659.5	-637	-708
drug_96	426	427	-590.5	-482	-466	437.5
drug_97	426	427	-590.5	-482	517.5	437.5
drug_98	426	427	-590.5	-482	-493.5	437.5
drug_99	-471.5	-484.5	-657	427	-440.5	-554
