ad	density	cc	spath	eigencentr	betwcentr
drug_425	820	814	873	716	523.5	-786
drug_426	-767.5	-677.5	863.5	-678.5	544	773.5
drug_427	820	814	873	716	584.5	-636.5
drug_428	-750.5	-684	863.5	-667.5	544	-777.5
drug_429	-779.5	-697.5	799.5	-696.5	-807.5	813
drug_43	-530	-380	-461	631	-537.5	727
drug_430	820	814	873	716	-740	-777.5
drug_431	820	814	873	716	506	-777.5
drug_432	812	814	877.5	725.5	500.5	765.5
drug_433	-640.5	-559.5	-665.5	-567.5	-756	517.5
drug_434	-599	-554	-642	-569	-621.5	517.5
drug_435	-610	-539	-605.5	-586.5	-651.5	655.5
drug_436	-501	475.5	-568	-482	-603.5	655.5
drug_437	-669.5	-598.5	-648.5	738.5	-773	-677.5
drug_438	-577.5	-514.5	-490.5	-577.5	-692.5	-727.5
drug_439	-577.5	519	515	831	590.5	-727.5
drug_44	-530	-380	656.5	574.5	659.5	814.5
drug_440	-669.5	-598.5	-648.5	-617.5	-629.5	787.5
drug_441	-577.5	-514.5	-490.5	-577.5	-446.5	-727.5
drug_442	-544	-466	516	597	635.5	892
drug_443	-577.5	634.5	-490.5	-577.5	-689.5	-727.5
drug_444	614.5	542.5	-490.5	661	-692.5	-727.5
drug_445	-501	-448	-568	547.5	551	787.5
drug_446	-577.5	-514.5	-490.5	-577.5	-692.5	787.5
drug_447	-599	-554	515	831	620.5	303
drug_448	-669.5	-598.5	-648.5	818.5	-769.5	-677.5
drug_449	-577.5	-514.5	-490.5	-577.5	551	787.5
drug_45	-530	-380	656.5	574.5	569	814.5
drug_450	-577.5	-514.5	-490.5	-577.5	-687	-727.5
drug_451	-577.5	-514.5	-490.5	738.5	-696	-727.5
drug_452	759.5	757.5	-699	770.5	721.5	-559
drug_453	-669.5	-598.5	-648.5	-617.5	-523.5	-677.5
drug_454	-406.5	-340.5	294.5	467.5	-507.5	-686.5
drug_455	-669.5	-598.5	-648.5	-617.5	-769.5	-677.5
drug_456	-669.5	-598.5	-648.5	-617.5	-767	787.5
drug_457	-740	-690	451.5	738.5	-805.5	-307
drug_458	-706.5	-638.5	515	831	653.5	303
drug_459	-669.5	-598.5	-648.5	911	705	-677.5
drug_46	-530	-380	-461	547.5	488	787.5
drug_460	-750.5	-684	451.5	738.5	-797.5	-309.5
drug_461	-406.5	445	589	911	705	-686.5
drug_462	-669.5	-598.5	-648.5	831	653.5	-677.5
drug_463	-599	-554	-642	631	400	727
