ad	density	cc	spath	eigencentr	betwcentr
drug_428	-622	-696	-656	-549.5	-709	-685.5
drug_429	-663	-720	-800.5	-561.5	-452	-697.5
drug_43	-776.5	-779.5	-719.5	-266.5	-706	541.5
drug_430	807	-704	815.5	-646.5	-591	335.5
drug_431	-688.5	-736.5	-753.5	-562.5	-402	-698.5
drug_432	-744.5	-762.5	-713.5	365	-736	333
drug_433	-384	-449	-562.5	-538.5	-369.5	-690.5
drug_434	-682	-685	-738.5	-588.5	-663	-691.5
drug_435	-771.5	-777.5	-785.5	356	-627.5	364
drug_436	804	-748	814.5	402.5	642.5	368.5
drug_437	-483	-533	-755.5	-326.5	341.5	-487.5
drug_438	-404	-550	-727.5	-319.5	337	-456.5
drug_439	469.5	473.5	-603.5	542.5	506	-641.5
drug_44	-682	-685	-759.5	-348.5	-734.5	-524.5
drug_440	-404	-550	-727.5	-319.5	-395.5	-456.5
drug_441	469.5	473.5	-595	542.5	-479	-665.5
drug_442	-497.5	-597.5	-758.5	429	278.5	559
drug_443	469.5	473.5	-276.5	542.5	428.5	-241.5
drug_444	-410	-517	-732	-315.5	262.5	-421.5
drug_445	-562.5	-621	-794.5	385.5	372	-460.5
drug_446	-404	-550	-727.5	426	-399	-456.5
drug_447	-404	-550	-727.5	-319.5	-449	-456.5
drug_448	-491	-497	-715.5	-334.5	-287	-449.5
drug_449	469.5	473.5	-637.5	542.5	512.5	-408.5
drug_45	-598	-668	-792.5	-423.5	-444	-611.5
drug_450	-471.5	-563.5	-763.5	-328	245.5	-462
drug_451	-471.5	-563.5	-763.5	-328	238	-462
drug_452	-529	-570	-538	-578	-941	392.5
drug_453	-521.5	-625.5	-703.5	-351.5	-723.5	-513.5
drug_454	-655	-741	-790	542.5	-642	-586
drug_455	469.5	-550	-727.5	542.5	439.5	-456.5
drug_456	-398.5	-586.5	-736.5	-462.5	-496	-656.5
drug_457	-460.5	-607.5	-682.5	-349.5	-763	-511.5
drug_458	469.5	-550	-727.5	542.5	433.5	-456.5
drug_459	-655	-741	-790	542.5	-644	-586
drug_46	-650.5	-691.5	-779.5	-361.5	-625	-541.5
drug_460	-642	-707	-787.5	-368.5	-619	-633.5
drug_461	-655	-741	-790	-365	-592	-586
drug_462	469.5	473.5	-638.5	542.5	446	-437.5
drug_463	-655	-741	-790	385.5	-806	-586
drug_464	469.5	-550	-727.5	542.5	428.5	-456.5
drug_465	-497.5	-597.5	-717.5	542.5	506	-466.5
drug_466	-874	-799	341	-897	-891	-706.5
drug_467	-387.5	370	527	-433	454.5	412
drug_468	-521.5	-485.5	415.5	-613.5	-515	801.5
drug_469	544	543	348.5	-651.5	221	-602.5
drug_47	-533.5	-590.5	-776.5	-292.5	235.5	-407.5
drug_470	336	338	524.5	319.5	251	422.5
drug_471	443.5	446.5	530.5	-893.5	415	790.5
drug_472	-854.5	-658.5	351	-904.5	-924	-839.5
drug_473	-759.5	-581.5	341	-661.5	-945.5	-649.5
drug_474	-709	-543	341	-659	-724.5	-646
drug_475	-638.5	-531.5	351	-650.5	-773	-644.5
drug_476	-780.5	-636.5	-507.5	-655.5	-513.5	-625.5
drug_477	-753	-719	524.5	-891.5	-830	-620.5
drug_478	-905	-848	-513.5	-720.5	-939.5	-655.5
drug_479	-737.5	-535.5	345.5	-663.5	-807.5	-667.5
drug_48	443.5	446.5	738.5	340.5	503.5	780
drug_480	-709	-543	530.5	-659	-727.5	790.5
drug_481	-534	-506	341	-618.5	-561.5	-767.5
drug_482	-811	-605	524.5	-666.5	-724.5	-614.5
drug_483	-811	-605	576.5	-901.5	-829.5	-840.5
drug_484	-871.5	-698.5	341	-902.5	-931	-777.5
drug_485	-646	-520	354.5	-645.5	-755.5	-617.5
drug_486	-744	-611	358.5	-895.5	-815.5	-675.5
drug_487	-614.5	514	358.5	693.5	-743.5	-662.5
drug_488	-841.5	-701.5	530.5	-897	-875	790.5
drug_489	-666.5	-544.5	355.5	-892.5	-677.5	-604.5
drug_49	583.5	588.5	731.5	-605.5	-504	774.5
drug_490	-497.5	-508.5	528.5	-667.5	-560	-791.5
drug_491	-905	-848	356.5	-931.5	-953.5	-748.5
drug_492	-822.5	-671.5	345.5	-925.5	-884	-845.5
drug_493	-863.5	-827.5	353	-900	-907.5	-715
drug_494	-368	370	536.5	-449.5	448.5	595.5
drug_495	-753	-719	358.5	-883.5	-687	-565.5
drug_496	-899.5	-876.5	353	-926.5	-938	-771.5
drug_5	-565.5	-486.5	419	-629.5	-649	565
drug_50	-556	-522	606.5	361.5	407	799.5
drug_51	768.5	775.5	777.5	732	969	734
drug_52	768.5	775.5	777.5	732	-852.5	734
drug_53	583.5	588.5	731.5	412.5	646.5	774.5
drug_54	443.5	446.5	738.5	340.5	502	780
drug_55	600.5	605.5	738.5	-517.5	653.5	-666.5
drug_56	583.5	588.5	731.5	-602	644.5	774.5
drug_57	443.5	446.5	738.5	340.5	-383	780
drug_58	600.5	605.5	738.5	-452.5	-683.5	-668.5
drug_59	449.5	452.5	609	-403.5	-413	693
drug_6	-644.5	581	-355.5	807.5	734	-624.5
drug_60	600.5	605.5	738.5	-564.5	-691	577.5
drug_61	768.5	775.5	777.5	732	914.5	734
drug_62	768.5	775.5	777.5	732	859	734
drug_63	696	702	-376.5	805.5	756.5	810.5
drug_64	768.5	775.5	777.5	732	949.5	734
drug_65	768.5	775.5	777.5	732	816	734
drug_66	768.5	775.5	777.5	732	914.5	734
drug_67	768.5	775.5	777.5	732	-802	734
drug_68	768.5	775.5	777.5	732	691	734
drug_69	768.5	775.5	777.5	732	691	734
drug_7	432	435	-472.5	588.5	-463.5	574.5
drug_70	768.5	775.5	777.5	732	914.5	734
drug_71	768.5	775.5	777.5	732	682	734
drug_72	-609.5	-639.5	731.5	412.5	-582.5	774.5
drug_73	768.5	775.5	777.5	732	866	734
drug_74	-604.5	-541.5	606.5	361.5	405	799.5
drug_75	768.5	775.5	777.5	732	677.5	734
drug_76	768.5	775.5	777.5	732	652.5	734
drug_77	768.5	775.5	777.5	732	716.5	734
drug_78	768.5	775.5	777.5	732	-793	734
drug_79	768.5	775.5	777.5	732	851	734
drug_8	-674.5	546	455.5	-655.5	-735	-571.5
drug_80	768.5	775.5	777.5	732	691	734
drug_81	768.5	775.5	777.5	732	691	734
drug_82	641.5	-647.5	-763.5	629	712.5	-664.5
drug_83	-590	-615	738.5	-422.5	351	780
drug_84	-460.5	-607.5	-722.5	-495.5	527.5	787
drug_85	768.5	775.5	777.5	732	701.5	734
drug_86	-721.5	-726.5	-689	629	688.5	636
drug_87	-763.5	-772.5	-802.5	629	688.5	636
drug_88	-734.5	-761.5	-614.5	-679.5	-918	783.5
drug_89	768.5	775.5	777.5	732	-828	734
drug_9	542	546	-520.5	549.5	-601	530.5
drug_90	-670	-704	-687.5	629	-575	636
drug_91	-717.5	-757.5	-701.5	-676.5	-704	636
drug_92	768.5	775.5	777.5	732	691	734
drug_93	-756.5	-771	678	-689.5	-935	636
drug_94	768.5	775.5	777.5	732	914.5	734
drug_95	641.5	646.5	678	629	539	636
drug_96	-682	-685	-684.5	469	-674.5	787
drug_97	-715	-745.5	-706.5	629	666.5	636
drug_98	-778.5	-773.5	-778.5	629	-709	636
drug_99	768.5	775.5	777.5	732	816	734
