ad	density	cc	spath	eigencentr	betwcentr
drug_389	-579.5	-689.5	-843.5	-435.5	-780	-701.5
drug_39	311.5	546.5	535.5	175.5	474.5	508.5
drug_390	-677	-813	-866.5	-466.5	-869	-614.5
drug_391	-704.5	491.5	-761.5	-744.5	421	-617.5
drug_392	-579.5	-689.5	-845.5	-444.5	-779	-644.5
drug_393	-671	-853	-835.5	-633.5	-910	-776.5
drug_394	-677	-813	-857	-556	-870.5	-522
drug_395	-710	-582	-580.5	-500.5	-600	656
drug_396	-579.5	-689.5	-860.5	-484.5	-702	548
drug_397	-861.5	-654.5	-518.5	-700.5	524	578
drug_398	-537.5	-567.5	-602.5	-545.5	-561	-609.5
drug_399	-615.5	-548.5	-606.5	-570.5	610	566
drug_4	-600.5	541.5	581.5	565.5	619	814.5
drug_40	391.5	600.5	658	277.5	592.5	572.5
drug_400	-732	-590	-547.5	-646.5	-523	-566.5
drug_401	-580.5	618.5	-723	244.5	573.5	447.5
drug_402	-657	-874	-897.5	-597.5	-965	-756.5
drug_403	-612.5	-708.5	-732.5	-462.5	-823	-695.5
drug_404	-830	-846	-551.5	-787.5	-758	-791.5
drug_405	-734.5	-716.5	-786	-350	-902	-586
drug_406	-461	618.5	-689.5	-502.5	632.5	-584.5
drug_407	629	624	678	825	563.5	253
drug_408	640	631	708	832	532.5	261
drug_409	509	498	673	643	534	621
drug_41	311.5	546.5	535.5	175.5	526.5	508.5
drug_410	567.5	553.5	693.5	721	542	570
drug_411	619.5	636.5	665.5	821.5	575	-496.5
drug_412	640	631	708	832	582	-469.5
drug_413	-646.5	620	667	837	558	256
drug_414	509	498	673	643	485	621
drug_415	640	631	708	832	577.5	-582.5
drug_416	-651.5	624	678	825	582	253
drug_417	635	642	703	838	573.5	-340.5
drug_418	640	631	708	832	558.5	261
drug_419	629	624	678	825	582	253
drug_42	311.5	546.5	535.5	-424	526.5	508.5
drug_420	509	498	673	643	540	621
drug_421	640	631	708	832	558.5	-404.5
drug_422	556	501	701	625	509.5	540
drug_423	629	624	678	825	603.5	253
drug_424	640	631	708	832	558.5	261
drug_425	567.5	553.5	693.5	721	542	570
drug_426	629	624	678	825	603.5	-258.5
drug_427	640	631	708	832	533.5	-300.5
drug_428	619.5	636.5	665.5	821.5	547.5	-555
drug_429	509	498	673	643	536	621
drug_43	-430.5	546.5	535.5	-530.5	496.5	508.5
drug_430	567.5	553.5	693.5	721	542	-664.5
drug_431	640	631	708	832	561.5	261
drug_432	640	631	708	832	577.5	-309.5
drug_433	509	498	673	643	515.5	621
drug_434	-525	-393	365.5	505.5	-424.5	440.5
drug_435	-429	-459	517	582	-457.5	495
drug_436	-571.5	-679.5	-643	367.5	-747.5	474
drug_437	-686	-706	-543	-605.5	-681.5	568
drug_438	-289.5	-516.5	-647	589.5	-670.5	602.5
drug_439	445.5	618.5	604	-508.5	578	-796.5
drug_44	529	463	488	463	388.5	308
drug_440	-584.5	-656.5	-563	-458.5	-619.5	629
drug_441	-362.5	546.5	535.5	-700.5	467.5	-659.5
drug_442	-226	-350	-569	216.5	-503.5	681.5
drug_443	-377	-623	-648	261	-546.5	629
drug_444	-281	-444	-572.5	261	-599	629
drug_445	-306.5	-402.5	-504	-171.5	-519.5	582.5
drug_446	-666.5	-696.5	-628	-593.5	-685.5	598.5
drug_447	-635.5	-655.5	671.5	-483.5	599	559.5
drug_448	445.5	618.5	604	-670.5	564.5	-754.5
drug_449	-452.5	-650.5	-584	-482.5	-780	508.5
drug_45	449	409	365.5	361	295	-281.5
drug_450	391.5	600.5	658	-287.5	592.5	-773.5
drug_451	204.5	-265.5	-585	658.5	-335.5	-889.5
drug_452	203.5	204.5	258	686.5	-179	505.5
drug_453	-619.5	600.5	658	-397.5	592.5	572.5
drug_454	391.5	600.5	658	277.5	592.5	572.5
drug_455	311.5	546.5	535.5	-358.5	568.5	-568.5
drug_456	-325	-385	-632.5	589.5	-347.5	-614
drug_457	445.5	618.5	604	-431.5	-690.5	447.5
drug_458	381	405	-626.5	655	385.5	-546
drug_459	381	405	-626.5	655	400	-546
drug_46	311.5	546.5	535.5	-345.5	467.5	-684.5
drug_460	445.5	618.5	604	-272.5	637	-478.5
drug_461	-528.5	-587.5	-492	-346	-552.5	568
drug_462	-643	646.5	671.5	-445.5	657	559.5
drug_463	-491	-568	-632.5	691.5	-605.5	666.5
drug_464	311.5	546.5	-572.5	-328	555.5	-747
drug_465	-389.5	-419.5	-525	-617.5	-395.5	693
drug_466	-432	-541	-837.5	-429.5	-667	878
drug_467	-438.5	-550.5	-807.5	-514.5	-594	751.5
drug_468	-641.5	-659.5	542	-473.5	-751	-785.5
drug_469	-457	-674	-896.5	-424.5	-766	719
drug_47	311.5	546.5	535.5	175.5	467.5	508.5
drug_470	726.5	-730	-888.5	845.5	-771	989.5
drug_471	480.5	585	-804	-507.5	642	840.5
