ad	density	cc	spath	eigencentr	betwcentr
drug_255	-730	-1034	-1097	-984	-934	-717
drug_256	895	791	-842.5	-770.5	833.5	659.5
drug_257	895	791	-842.5	-770.5	833.5	659.5
drug_258	-730	-1034	-1097	-984	-885.5	-717
drug_259	895	791	-842.5	-770.5	768.5	659.5
drug_26	-612.5	-803.5	889.5	-729.5	-1181.5	-793
drug_260	-632	-374	-398	-471.5	-545	1102
drug_261	-689	-403	-505	-348.5	-605	-1197
drug_262	674	-472	-600	-519	485	919
drug_263	-730.5	-679.5	-695.5	-669	-783	-1080.5
drug_264	-632	-374	-398	-471.5	-500.5	1102
drug_265	-632	-374	-398	-471.5	-497.5	1102
drug_266	-730.5	-679.5	-695.5	-669	-787.5	-1080.5
drug_267	-632	-374	-398	-471.5	-500.5	1102
drug_268	-689	-403	-505	-348.5	-543	-1197
drug_269	-632	-374	-398	-471.5	462	1102
drug_27	537.5	-498	700.5	-566.5	-883	733.5
drug_270	-632	-374	-398	-471.5	-494.5	1102
drug_271	-632	-374	-398	-471.5	462	1102
drug_272	-632	-374	-398	-471.5	-542	1102
drug_273	-730.5	-679.5	-695.5	-669	-781.5	-1080.5
drug_274	674	-472	-600	-519	508	919
drug_275	-730.5	-679.5	-695.5	-669	-851.5	-1080.5
drug_276	-689	-403	-505	-348.5	-607.5	-1197
drug_277	674	-472	-600	-519	508	919
drug_278	-730.5	-679.5	-695.5	-669	-784.5	-1080.5
drug_279	-730.5	-679.5	-695.5	-669	-843.5	-1080.5
drug_28	537.5	-498	700.5	-566.5	-843.5	733.5
drug_280	-689	-403	-505	-348.5	-545.5	-1197
drug_281	-730.5	-679.5	-695.5	-669	-899	-1080.5
drug_282	-632	-374	-398	-471.5	520.5	1102
drug_283	-632	-374	-398	-471.5	522.5	1102
drug_284	-730.5	-679.5	-695.5	-669	-894	-1080.5
drug_285	-502.5	-784.5	-854.5	-732.5	-859	-915.5
drug_286	-730.5	-679.5	-695.5	-669	-786	-1080.5
drug_287	-689	-403	-505	-348.5	-652.5	-1197
drug_288	-730.5	-679.5	-695.5	-669	-742.5	-1080.5
drug_289	-514	-498	625	-590	-794.5	713
drug_29	537.5	-498	700.5	-566.5	-868.5	733.5
drug_290	895	791	-842.5	-770.5	794.5	659.5
drug_291	-812.5	-802.5	-965	766	-823	-836
drug_292	895	791	-842.5	-770.5	833.5	659.5
drug_293	828	-577.5	-665.5	-576.5	-533	881.5
drug_294	895	791	-842.5	-770.5	768.5	659.5
drug_295	895	791	-842.5	-770.5	732.5	659.5
drug_296	895	791	-842.5	-770.5	712	659.5
drug_297	895	791	-842.5	-770.5	732.5	659.5
drug_298	895	791	-842.5	-770.5	794.5	659.5
drug_299	895	791	-842.5	-770.5	-735	659.5
drug_3	-926	1254.5	1180	-1189.5	929.5	-342.5
drug_30	412	-452	569	-443.5	-637	752
drug_300	895	791	-842.5	-770.5	869.5	659.5
drug_301	895	791	-842.5	-770.5	732.5	659.5
drug_302	895	791	-842.5	-770.5	869.5	659.5
drug_303	895	791	-842.5	-770.5	830.5	659.5
drug_304	895	791	-842.5	-770.5	732.5	659.5
drug_305	895	791	-842.5	-770.5	768.5	659.5
drug_306	895	791	-842.5	-770.5	732.5	659.5
drug_307	-730	-1034	-1097	-984	-1022	-717
drug_308	828	-577.5	-665.5	-576.5	580	881.5
drug_309	895	791	-842.5	-770.5	665.5	659.5
drug_31	-612.5	-803.5	889.5	-729.5	-1173.5	-793
drug_310	895	791	-842.5	-770.5	768.5	659.5
drug_311	895	791	-842.5	-770.5	712	659.5
drug_312	895	791	-842.5	-770.5	-708.5	659.5
drug_313	-812.5	-802.5	-965	766	-735	-836
drug_314	895	791	-842.5	-770.5	898	659.5
drug_315	895	791	-842.5	-770.5	768.5	659.5
drug_316	895	791	-842.5	-770.5	810.5	659.5
drug_317	-812.5	-802.5	-965	766	-823	-836
drug_318	895	791	-842.5	-770.5	-735	659.5
drug_319	-730	-1034	-1097	-984	-974	-717
drug_32	412	-452	569	-443.5	-641	752
drug_320	-995	-671	-653.5	677	-854	-1012.5
drug_321	-958	-929	-775.5	-862.5	-1081	-922.5
drug_322	895	791	-842.5	-770.5	833.5	659.5
drug_323	953.5	639.5	-593.5	-699.5	-732	863
drug_324	953.5	639.5	-593.5	-699.5	-637.5	863
drug_325	-958	-929	-775.5	-862.5	-993	-922.5
drug_326	-958	-929	-775.5	-862.5	-1081	-922.5
drug_327	953.5	639.5	-593.5	-699.5	-806.5	863
drug_328	953.5	639.5	-593.5	-699.5	-738.5	863
drug_329	-884	-560	-556.5	-564.5	-552	930.5
drug_33	537.5	-498	700.5	-566.5	-859	733.5
drug_330	-884	-560	-556.5	-564.5	-555	930.5
drug_331	-614.5	-1152.5	-1211.5	-1098.5	-1105.5	-551.5
drug_332	-884	-560	-556.5	-564.5	-557.5	930.5
drug_333	953.5	639.5	-593.5	-699.5	-734	863
drug_334	-958	-929	-775.5	-862.5	-1081	-922.5
drug_335	-958	-929	-775.5	-862.5	-1059.5	-922.5
drug_336	895	791	-842.5	-770.5	768.5	659.5
drug_337	953.5	639.5	-593.5	-699.5	-725.5	863
drug_338	-958	-929	-775.5	-862.5	-1096.5	-922.5
drug_339	-958	-929	-775.5	-862.5	-1081	-922.5
drug_34	-612.5	-803.5	889.5	-729.5	-1209	-793
drug_340	-958	-929	-775.5	-862.5	-1102.5	-922.5
drug_341	-958	-929	-775.5	-862.5	-1059.5	-922.5
drug_342	895	791	-842.5	-770.5	869.5	659.5
drug_343	-958	-929	-775.5	-862.5	-1055.5	-922.5
drug_344	953.5	639.5	-593.5	-699.5	-725.5	863
drug_345	-958	-929	-775.5	-862.5	-1081	-922.5
drug_346	-958	-929	-775.5	-862.5	-1014.5	-922.5
drug_347	-995	-671	-653.5	677	-854	-1012.5
drug_348	-958	-929	-775.5	-862.5	-1184.5	-922.5
drug_349	1131	1105	954.5	-1075	1151	-508
drug_35	537.5	-498	700.5	-566.5	-853	733.5
drug_350	-1083	-1125	-1004.5	-1127.5	1176	-789.5
drug_351	1108	1042	920	1037	1062.5	-543.5
drug_352	1108	1042	920	1037	1125	-543.5
drug_353	1131	1105	954.5	-1075	1157.5	-508
drug_354	-1083	-1125	-1004.5	-1127.5	1162.5	-789.5
drug_355	1131	1105	954.5	-1075	1038.5	-508
drug_356	-1097	1032	931	1081.5	1117	-867
drug_357	-1083	-1125	-1004.5	-1127.5	1070.5	-789.5
drug_358	-1083	-1125	-1004.5	-1127.5	-1038	-789.5
drug_359	-1083	-1125	-1004.5	-1127.5	1065.5	-789.5
drug_36	537.5	-498	700.5	-566.5	-853	733.5
drug_360	-730	-1034	-1097	-984	815	-717
drug_361	-1083	-1125	-1004.5	-1127.5	-1038	-789.5
drug_362	1131	1105	954.5	-1075	1151	-508
drug_363	-1097	1032	931	1081.5	1016	-867
drug_364	1131	1105	954.5	-1075	1028	-508
drug_365	1108	1042	920	1037	939	-543.5
drug_366	-1083	-1125	-1004.5	-1127.5	1191	-789.5
drug_367	-1083	-1125	-1004.5	-1127.5	-1132.5	-789.5
drug_368	1131	1105	954.5	-1075	1050	-508
drug_369	1131	1105	954.5	-1075	1050	-508
drug_37	-538.5	-434.5	549	-431.5	-693	801
drug_370	-1083	-1125	-1004.5	-1127.5	1059	-789.5
drug_371	1131	1105	954.5	-1075	1050	-508
drug_372	1131	1105	954.5	-1075	971.5	-508
drug_373	828	-577.5	-665.5	-576.5	-528.5	881.5
drug_374	1131	1105	954.5	-1075	982	-508
drug_375	1131	1105	954.5	-1075	1038.5	-508
drug_376	-1083	-1125	-1004.5	-1127.5	1070.5	-789.5
drug_377	664	985	-810.5	1081	-738	-824.5
drug_378	-1083	-1125	-1004.5	-1127.5	1171.5	-789.5
drug_379	732.5	-374	-351	-448	-493	1122.5
drug_38	-649.5	-545.5	609	493	-1000	-883
drug_380	-730.5	-679.5	-533	-611	-814.5	-1121
drug_381	732.5	-374	-351	-448	-557.5	1122.5
drug_382	-730.5	-679.5	-533	-611	-934	-1121
drug_383	732.5	-374	-351	-448	-484.5	1122.5
drug_384	-656.5	-310.5	-314	-313	-373	1190
drug_385	674	-472	-600	-519	544	919
drug_386	-730.5	-679.5	-533	-611	-824.5	-1121
drug_387	674	-472	-600	-519	508	919
drug_388	-730.5	-679.5	-533	-611	-880.5	-1121
drug_389	732.5	-374	-351	-448	-546.5	1122.5
drug_39	-538.5	-434.5	549	-431.5	-664.5	801
drug_390	674	-472	-600	-519	574.5	919
drug_391	732.5	-374	-351	-448	-537	1122.5
drug_392	-730.5	-679.5	-533	-611	-902	-1121
drug_393	-656.5	-310.5	-314	-313	-376	1190
drug_394	732.5	-374	-351	-448	-484.5	1122.5
drug_395	732.5	-374	-351	-448	-587	1122.5
drug_396	-730.5	-679.5	-533	-611	-795	-1121
drug_397	-585	-553	-722.5	459.5	-523.5	1056
drug_398	-656.5	-310.5	-314	-313	-376	1190
