Name	Score	Rank
drug_297	drug_297	1	421.5
drug_3	drug_3	1	421.5
drug_301	drug_301	1	421.5
drug_304	drug_304	1	421.5
drug_306	drug_306	1	421.5
drug_308	drug_308	1	421.5
drug_31	drug_31	1	421.5
drug_316	drug_316	1	421.5
drug_317	drug_317	1	421.5
drug_319	drug_319	1	421.5
drug_321	drug_321	1	421.5
drug_323	drug_323	1	421.5
drug_324	drug_324	1	421.5
drug_326	drug_326	1	421.5
drug_329	drug_329	1	421.5
drug_332	drug_332	1	421.5
drug_335	drug_335	1	421.5
drug_338	drug_338	1	421.5
drug_340	drug_340	1	421.5
drug_343	drug_343	1	421.5
drug_345	drug_345	1	421.5
drug_346	drug_346	1	421.5
drug_349	drug_349	1	421.5
drug_350	drug_350	1	421.5
drug_351	drug_351	1	421.5
drug_352	drug_352	1	421.5
drug_353	drug_353	1	421.5
drug_354	drug_354	1	421.5
drug_355	drug_355	1	421.5
drug_357	drug_357	1	421.5
drug_36	drug_36	1	421.5
drug_360	drug_360	1	421.5
drug_361	drug_361	1	421.5
drug_362	drug_362	1	421.5
drug_363	drug_363	1	421.5
drug_364	drug_364	1	421.5
drug_365	drug_365	1	421.5
drug_366	drug_366	1	421.5
drug_367	drug_367	1	421.5
drug_368	drug_368	1	421.5
drug_369	drug_369	1	421.5
drug_370	drug_370	1	421.5
drug_371	drug_371	1	421.5
drug_372	drug_372	1	421.5
drug_374	drug_374	1	421.5
drug_375	drug_375	1	421.5
drug_376	drug_376	1	421.5
drug_383	drug_383	1	421.5
drug_390	drug_390	1	421.5
drug_399	drug_399	1	421.5
drug_4	drug_4	1	421.5
drug_404	drug_404	1	421.5
drug_43	drug_43	1	421.5
drug_440	drug_440	1	421.5
drug_444	drug_444	1	421.5
drug_446	drug_446	1	421.5
drug_453	drug_453	1	421.5
drug_455	drug_455	1	421.5
drug_46	drug_46	1	421.5
drug_460	drug_460	1	421.5
drug_465	drug_465	1	421.5
drug_467	drug_467	1	421.5
drug_469	drug_469	1	421.5
drug_47	drug_47	1	421.5
drug_471	drug_471	1	421.5
drug_473	drug_473	1	421.5
drug_476	drug_476	1	421.5
drug_478	drug_478	1	421.5
drug_479	drug_479	1	421.5
drug_480	drug_480	1	421.5
drug_481	drug_481	1	421.5
drug_485	drug_485	1	421.5
drug_487	drug_487	1	421.5
drug_488	drug_488	1	421.5
drug_489	drug_489	1	421.5
drug_491	drug_491	1	421.5
drug_492	drug_492	1	421.5
drug_496	drug_496	1	421.5
drug_5	drug_5	1	421.5
drug_51	drug_51	1	421.5
drug_56	drug_56	1	421.5
drug_67	drug_67	1	421.5
drug_7	drug_7	1	421.5
drug_76	drug_76	1	421.5
drug_78	drug_78	1	421.5
drug_8	drug_8	1	421.5
drug_81	drug_81	1	421.5
drug_82	drug_82	1	421.5
drug_84	drug_84	1	421.5
drug_85	drug_85	1	421.5
drug_86	drug_86	1	421.5
drug_88	drug_88	1	421.5
drug_89	drug_89	1	421.5
drug_90	drug_90	1	421.5
drug_91	drug_91	1	421.5
drug_92	drug_92	1	421.5
drug_93	drug_93	1	421.5
drug_94	drug_94	1	421.5
drug_95	drug_95	1	421.5
drug_96	drug_96	1	421.5
drug_97	drug_97	1	421.5
drug_99	drug_99	1	421.5
