ad	density	cc	spath	eigencentr	betwcentr
drug_73	-831	-678.5	-859.5	514	-831	1235.5
drug_74	-831	-678.5	-859.5	514	-691.5	1235.5
drug_75	-831	-936	-1010.5	-871	-835	-1084.5
drug_76	-831	-678.5	-859.5	514	-821	1235.5
drug_77	-831	-936	-1010.5	-871	-915	-1084.5
drug_78	-831	-936	-1010.5	-871	-952	-1084.5
drug_79	-831	-804	-980.5	642	-1111	-890.5
drug_8	-831	1434.5	1349.5	-1345.5	1108.5	-476.5
drug_80	-831	-936	-1010.5	-871	-954	-1084.5
drug_81	-831	-936	-1010.5	-871	-908	-1084.5
drug_82	-831	-1024.5	-1036.5	-1039.5	-897	-754.5
drug_83	-831	-1024.5	-1036.5	-1039.5	904.5	-754.5
drug_84	-831	-1193.5	-1256.5	-1126.5	-1086	-883.5
drug_85	-831	-1024.5	-1036.5	-1039.5	-983	-754.5
