ad	density	cc	spath	eigencentr	betwcentr
drug_308	-831	1003.5	1068.5	994.5	809	-864.5
drug_309	-831	1003.5	1068.5	994.5	1144.5	-864.5
drug_31	-831	-802	685.5	-635.5	-706.5	906.5
drug_310	-831	767.5	-858.5	773.5	763.5	-578
drug_311	-831	1049	1093	1013.5	885.5	1021
drug_312	-831	1049	1093	1013.5	1007.5	1021
drug_313	-831	1049	1093	1013.5	1105	1021
drug_314	-831	1003.5	1068.5	994.5	870.5	-864.5
drug_315	-831	1003.5	1068.5	994.5	985	-864.5
drug_316	-831	767.5	-858.5	773.5	-695	-578
drug_317	-831	1036	1088.5	1044	854	825
drug_318	-831	1003.5	1068.5	994.5	870.5	-864.5
drug_319	-831	1081.5	1103.5	1052.5	959.5	916.5
drug_32	-831	-836	810	738.5	-894	732.5
drug_320	-831	1171.5	1266	1237	-993.5	-817
drug_321	-831	1183.5	1284.5	1174.5	1101.5	794.5
drug_322	-831	1262	1266	1237	994.5	-764.5
drug_323	-831	1171.5	1266	1237	957	-817
drug_324	-831	1171.5	1266	1237	1079	-817
drug_325	-831	1262	1266	1237	1039.5	-661.5
drug_326	-831	1171.5	1266	1237	1079	-817
drug_327	-831	1171.5	1266	1237	1073.5	-817
drug_328	-831	1171.5	1266	1237	1178.5	-817
drug_329	-831	-851	-867.5	933	-979	-725
drug_33	-831	829	861	699.5	726	707.5
drug_330	-831	1262	1266	1237	1276	-764.5
drug_331	-831	728.5	653	1077	1110	693
drug_332	-831	1171.5	1266	1237	1238.5	-817
drug_333	-831	1183.5	1284.5	1174.5	920.5	794.5
drug_334	-831	1171.5	1266	1237	1238.5	-817
drug_335	-831	-851	-867.5	933	-806.5	-725
drug_336	-831	1171.5	1266	1237	1238.5	-817
drug_337	-831	1183.5	1284.5	1174.5	927.5	794.5
drug_338	-831	1171.5	1266	1237	1238.5	-817
drug_339	-831	1183.5	1284.5	1174.5	1201	794.5
drug_34	-831	-836	810	738.5	-1070.5	732.5
drug_340	-831	1171.5	1266	1237	1178.5	-817
drug_341	-831	1183.5	1284.5	1174.5	1256	794.5
drug_342	-831	891.5	-734	1380	1131	1234
drug_343	-831	-851	-867.5	933	-977.5	-725
drug_344	-831	912	902.5	948	-811	-560.5
drug_345	-831	1171.5	1266	1237	908.5	-817
drug_346	-831	1262	1266	1237	1116.5	-764.5
drug_347	-831	-851	-867.5	933	803	-725
drug_348	-831	1262	1266	1237	1111.5	-764.5
drug_349	-831	-996	1029	-1081	1015.5	-1041
drug_35	-831	-802	685.5	-635.5	-872	906.5
drug_350	-831	-996	1029	-1081	1175	-1041
drug_351	-831	719.5	1011.5	953.5	895.5	1006.5
drug_352	-831	-874.5	774.5	-986	673.5	-893.5
drug_353	-831	-868.5	1009.5	1056.5	880	-1079.5
drug_354	-831	-996	1029	-1081	1171	-1041
drug_355	-831	-996	1029	-1081	1015.5	-1041
drug_356	-831	679.5	722.5	1335.5	1302	1226.5
drug_357	-831	-932.5	-922	-1036.5	907.5	-733.5
