ad	density	cc	spath	eigencentr	betwcentr
drug_387	-831	-831.5	738.5	-929.5	-1276	-916.5
drug_388	-831	-831.5	738.5	-929.5	-980	-916.5
drug_389	-831	-831.5	738.5	-929.5	-1002	-916.5
drug_39	-831	574.5	-637.5	464	-753	-996.5
drug_390	-831	-831.5	-681	-929.5	-1002	-916.5
drug_391	-831	-831.5	-681	-929.5	-1138.5	-916.5
drug_392	-831	-987	-1068	-827	-890.5	849.5
drug_393	-831	-831.5	-681	-929.5	-1138.5	-916.5
drug_394	-831	-831.5	738.5	-929.5	-1203	-916.5
drug_395	-831	-987	-1068	-827	1009.5	-726
drug_396	-831	697	596	593.5	-963	-984
drug_397	-831	-831.5	738.5	-929.5	-1138.5	-916.5
drug_398	-831	-987	-1068	-827	781.5	849.5
drug_399	-831	-831.5	-681	-929.5	-1234	-916.5
drug_4	-831	-987	-1068	-827	-943.5	-726
drug_40	-831	823	809	789.5	703.5	865
drug_400	-831	-831.5	738.5	-929.5	-990	-916.5
drug_401	-831	-1237	-1382	-1015	-1278	-1503
drug_402	-831	-831.5	738.5	-929.5	-980	-916.5
drug_403	-831	-831.5	-681	-929.5	-1002	-916.5
drug_404	-831	-831.5	738.5	-929.5	-1002	-916.5
drug_405	-831	-831.5	-681	-929.5	-980	-916.5
drug_406	-831	-831.5	-681	-929.5	-1002	-916.5
drug_407	-831	1421	1427	1365	1304	-636
drug_408	-831	1421	1427	1365	1326	-636
drug_409	-831	1265.5	1253	1228.5	1036	-636
drug_41	-831	574.5	-637.5	464	-750.5	-996.5
drug_410	-831	-1248	-1355	1124.5	-1188.5	-973
drug_411	-831	1265.5	1253	1228.5	1028.5	-636
drug_412	-831	1421	1427	1365	1327	-636
drug_413	-831	1421	1427	1365	1310.5	-636
drug_414	-831	1421	1427	1365	1326.5	-636
drug_415	-831	-1248	-1355	-1094	-1287.5	-973
drug_416	-831	1265.5	1253	1228.5	1028.5	-636
drug_417	-831	1265.5	1253	1228.5	1013.5	-636
drug_418	-831	1265.5	1253	1228.5	1051	-636
drug_419	-831	1421	1427	1365	1288	-636
drug_42	-831	1161	1037.5	1026.5	1081.5	1070.5
drug_420	-831	-1248	-1355	-1094	-1208	-973
drug_421	-831	1421	1427	1365	1261	-636
drug_422	-831	1265.5	1253	1228.5	1036	-636
drug_423	-831	1265.5	1253	1228.5	1058.5	-636
drug_424	-831	1265.5	1253	1228.5	1058.5	-636
drug_425	-831	1265.5	1253	1228.5	1066	-636
drug_426	-831	1265.5	1253	1228.5	1043	-636
drug_427	-831	1265.5	1253	1228.5	1036	-636
drug_428	-831	1421	1427	1365	1326.5	-636
drug_429	-831	1421	1427	1365	1273	-636
drug_43	-831	574.5	-637.5	464	-985	-996.5
drug_430	-831	1421	1427	1365	1326	-636
drug_431	-831	1265.5	1253	1228.5	1045.5	-636
drug_432	-831	1421	1427	1365	1298.5	-636
drug_433	-831	1265.5	1253	1228.5	1066	-636
drug_434	-831	-1248	-1355	1124.5	-1287.5	-973
drug_435	-831	1265.5	1253	1228.5	1020.5	-636
drug_436	-831	1421	1427	1365	1304	-636
drug_437	-831	1085	1111	946	1062	720
drug_438	-831	1085	1111	946	1271	720
drug_439	-831	1085	1111	946	1008	720
drug_44	-831	-831.5	738.5	-929.5	-990	-916.5
drug_440	-831	1085	1111	946	1046	720
drug_441	-831	1085	1111	946	945.5	720
drug_442	-831	-987	-1068	-827	-943.5	-726
drug_443	-831	-1361	-1399.5	-1204	-1257.5	-1153.5
drug_444	-831	-1291	-1294	-1133.5	-1244.5	-1101
drug_445	-831	-748	-800.5	-595.5	-747	813
drug_446	-831	804	-980	1318.5	916	1323
drug_447	-831	1225.5	1237.5	1086.5	1167	1086.5
drug_448	-831	1085	1111	946	1046	720
drug_449	-831	1181.5	1156.5	1060.5	1325.5	999.5
drug_45	-831	-987	-1068	-827	-890.5	-726
drug_450	-831	1085	1111	946	1046	720
drug_451	-831	1085	1111	946	1156	720
drug_452	-831	-1332.5	1126	-1212.5	1183.5	-1211.5
drug_453	-831	1085	1111	946	1024	720
drug_454	-831	1085	1111	946	1008	720
