ad	density	cc	spath	eigencentr	betwcentr
drug_345	-831	1255	1221	-1387.5	1193.5	1122
drug_346	-831	925.5	1221	-1517.5	1022.5	1369.5
drug_347	-831	925.5	1221	-1508	972	1369.5
drug_348	-831	925.5	1221	-1492	1032.5	1369.5
drug_349	-831	765.5	-896.5	834	894	-1054
drug_35	-831	855.5	1150.5	-1407	1087	1285
drug_350	-831	-1042	708.5	-1012	-1309	781
drug_351	-831	765.5	-896.5	834	1062.5	-1054
drug_352	-831	1000.5	-845.5	1134	-788	-1005
drug_353	-831	-759	708.5	-792	-797	781
drug_354	-831	-964.5	-794.5	-877	-766	781
drug_355	-831	-913.5	-1021	834	-842.5	-958.5
drug_356	-831	-1042	708.5	-1012	-1102	781
drug_357	-831	-964.5	-794.5	-877	-947.5	781
drug_358	-831	-759	708.5	-792	726	781
drug_359	-831	-913.5	-1021	834	1062.5	-958.5
drug_36	-831	855.5	1150.5	-1426.5	1077	1285
drug_360	-831	-913.5	-1021	834	908.5	-958.5
drug_361	-831	765.5	-896.5	834	1062.5	-1054
drug_362	-831	-913.5	-1021	834	-887.5	-958.5
drug_363	-831	765.5	-896.5	834	1062.5	-1054
drug_364	-831	765.5	-896.5	834	908.5	-1054
drug_365	-831	-913.5	-1021	834	1119	-958.5
drug_366	-831	-759	708.5	-792	-797	781
drug_367	-831	-625	-759	586.5	-738.5	989.5
drug_368	-831	765.5	-896.5	834	762	-1054
drug_369	-831	-913.5	-1021	834	1062.5	-958.5
drug_37	-831	-820	1150.5	-1277.5	916	1473.5
drug_370	-831	1000.5	-968.5	1134	-858	925
drug_371	-831	-913.5	-1021	834	908.5	-958.5
drug_372	-831	-1042	708.5	-1012	-1107	781
drug_373	-831	-964.5	-794.5	-877	-937	781
drug_374	-831	-964.5	-794.5	-877	-947.5	781
drug_375	-831	-696	708.5	-926	-928	-797.5
drug_376	-831	1000.5	708.5	1134	-752.5	-1037.5
drug_377	-831	765.5	-752.5	-1063	740	-777
drug_378	-831	-964.5	-794.5	-877	-947.5	781
drug_379	-831	-913.5	-1021	834	-842.5	-958.5
drug_38	-831	745.5	1150.5	-1380.5	882	1473.5
drug_380	-831	765.5	708.5	-1037	1228	-1017
drug_381	-831	-1283.5	-1190.5	-1147	1148	-1205
drug_382	-831	-1293	-1184.5	-1183	-1032	-1187
drug_383	-831	-1242.5	-1195.5	-1150	1153	-1249
drug_384	-831	-1261	-1185.5	-1118	1150	-1210
drug_385	-831	765.5	708.5	834	1125	-895
drug_386	-831	765.5	708.5	-1036	1062.5	-1101
drug_387	-831	765.5	-824.5	834	894	533.5
drug_388	-831	765.5	708.5	834	-960	533.5
drug_389	-831	-1100	-734	834	-1125.5	-707.5
drug_39	-831	1185	1150.5	1222.5	1462	1037.5
drug_390	-831	-1153	708.5	834	-1440	-744
drug_391	-831	-851	708.5	834	-1230	-768.5
drug_392	-831	-1289	-1191.5	-1149	1153	-1267
drug_393	-831	765.5	-896.5	834	-914	-1054
drug_394	-831	765.5	-896.5	834	-914	-1054
drug_395	-831	-913.5	-1021	834	-842.5	-958.5
drug_396	-831	-1010.5	-863	-991.5	-1082	-836.5
drug_397	-831	765.5	-768	-845.5	1062.5	-1099.5
drug_398	-831	-851	708.5	834	-992.5	-872.5
drug_399	-831	-851	708.5	834	-851	-768.5
drug_4	-831	1000.5	708.5	1134	-1007.5	925
drug_40	-831	855.5	1150.5	-1233.5	1026.5	1285
drug_400	-831	-990	708.5	834	-1201	-774
drug_401	-831	-781	-756.5	-1086	-810	-892
drug_402	-831	765.5	708.5	834	-998.5	-607.5
drug_403	-831	765.5	708.5	834	1062.5	-853
drug_404	-831	765.5	708.5	-946	908.5	-634
drug_405	-831	765.5	708.5	834	-1308	-779
drug_406	-831	-1153	708.5	834	-1440	-744
drug_407	-831	544.5	-915.5	586.5	-781	989.5
drug_408	-831	1000.5	708.5	1134	-1063	925
drug_409	-831	544.5	708.5	586.5	-1007	989.5
drug_41	-831	855.5	1150.5	-1426.5	1061.5	1285
drug_410	-831	-604.5	708.5	586.5	-1116	989.5
drug_411	-831	1000.5	708.5	1134	-1112.5	925
drug_412	-831	1000.5	708.5	1134	-859	925
drug_413	-831	1000.5	708.5	1134	-1434.5	925
drug_414	-831	1000.5	708.5	1134	-752	925
drug_415	-831	1000.5	708.5	1134	-1007.5	925
drug_416	-831	1000.5	708.5	1134	-1112.5	925
drug_417	-831	1000.5	708.5	1134	-1319.5	925
drug_418	-831	544.5	-916.5	586.5	505.5	-1079
drug_419	-831	-696	-754.5	-697	-984	-878
drug_42	-831	855.5	1150.5	-1426.5	1077	1285
drug_420	-831	1000.5	708.5	1134	-802.5	925
drug_421	-831	1000.5	708.5	1134	-1005	925
drug_422	-831	1000.5	708.5	1134	-1195	925
drug_423	-831	1000.5	708.5	1134	-973.5	925
drug_424	-831	1000.5	-848	1134	-704.5	925
drug_425	-831	-1100	-734	834	-1350	-707.5
drug_426	-831	-1029	708.5	-976.5	-1398	-753
drug_427	-831	1000.5	-926	1134	-808	925
drug_428	-831	1000.5	-926	1134	-807	925
